feed_id,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round,projected_points,points,avg,avg3,avg5,price,user_team_id,team,coach,picked,type,position
993817,204,Darcy,Parish,ESS,MID,NA,1,NA,99,99,99,99,621300,10882,Take Me To Parish,James,TRUE,scoring,MID
290550,321,Cameron,Guthrie,GEE,MID,NA,1,NA,92,92,92,92,616700,5535,We're the Millers,Paul,TRUE,scoring,MID
294318,563,Ollie,Wines,PTA,MID,NA,1,NA,101,101,101,101,612600,5535,We're the Millers,Paul,TRUE,scoring,MID
993905,672,Callum,Mills,SYD,MID,NA,1,NA,84,84,84,84,612100,5535,We're the Millers,Paul,TRUE,scoring,MID
298210,464,Christian,Petracca,MEL,MID,NA,1,NA,163,163,163,163,606200,10834,Dunkley's Donuts,Mark,TRUE,scoring,MID
261224,88,Dayne,Zorko,BRL,DEF,MID,1,NA,26,26,26,26,595400,10836,Cumming for the DB,Anthony,TRUE,scoring,MID
280921,488,Ben,Cunnington,NTH,MID,NA,1,NA,NA,0,0,0,591900,NA,NA,NA,NA,NA,NA
290778,677,Luke,Parker,SYD,FWD,MID,1,NA,167,167,167,167,591600,10834,Dunkley's Donuts,Mark,TRUE,scoring,MID
295342,665,Jake,Lloyd,SYD,DEF,NA,1,NA,NA,0,0,0,586600,11125,Sloane Andreas,Simon,FALSE,nonscoring,DEF
280944,520,Jack,Ziebell,NTH,DEF,FWD,1,NA,115,115,115,115,585800,11125,Sloane Andreas,Simon,TRUE,scoring,DEF
291800,346,Tom,Stewart,GEE,DEF,NA,1,NA,103,103,103,103,585700,10836,Cumming for the DB,Anthony,TRUE,scoring,DEF
1002232,225,Andrew,Brayshaw,FRE,MID,NA,1,NA,127,127,127,127,584300,10883,Love is Hind,Lester,TRUE,scoring,MID
271072,78,Daniel,Rich,BRL,DEF,NA,1,NA,71,71,71,71,582700,63015,Wolf of Walsh St,Jordan,TRUE,scoring,DEF
296347,378,Josh,Kelly,GWS,MID,NA,1,NA,116,116,116,116,582200,14003,Gov Is In The Air,Luke,TRUE,scoring,MID
250365,525,Travis,Boak,PTA,MID,NA,1,NA,149,149,149,149,578500,10836,Cumming for the DB,Anthony,TRUE,scoring,MID
296735,496,Aaron,Hall,NTH,DEF,NA,1,NA,129,129,129,129,572900,11125,Sloane Andreas,Simon,TRUE,scoring,DEF
