"season","round","fixture","user_team_id","team","coach","team_score","opponent_team_id","opponent_team","opponent_coach","opponent_score","differential","win","draw","loss","position","points","wins","draws","losses","points_for","points_against","pcnt","sim_pos","sim_finals","sim_gfinal","sim_champ","sim_spoon"
2019,12,3,,"DEVQON.1","Lester",1280,,"Barbeques Treloar","Simon",1603,-323,0,0,1,5,24,6,0,6,19608,19265,101.78,4.26,0.54615,0.28241,0.14635,0.04524
2019,12,2,,"Fire The Worpedo","James",1256,,"Man of Steele","Luke",1020,236,1,0,0,6,24,6,0,6,18768,18751,100.09,4.77,0.43052,0.19247,0.08698,0.06927
2019,12,1,,"Casting Crouch","Jordan",1262,,"TryingAnewStratton","Paul",1053,209,1,0,0,7,16,4,0,8,18427,19039,96.79,6.83,0.08244,0.03638,0.0172,0.43349
2019,12,4,,"Swimming n Titch","Mark",1465,,"Salt&VinegarCripps","Anthony",1596,-131,0,0,1,8,16,4,0,8,18946,20109,94.22,6.58,0.11317,0.05415,0.02723,0.35392
2019,13,1,,"TryingAnewStratton","Paul",1395,,"Fire The Worpedo","James",1225,170,1,0,0,1,32,8,0,5,21023,20084,104.68,2.61,0.86375,0.45255,0.23432,0.00537
2019,13,3,,"Salt&VinegarCripps","Anthony",1288,,"Man of Steele","Luke",1133,155,1,0,0,2,32,8,0,5,20619,20457,100.79,2.85,0.83056,0.40583,0.19585,0.00906
2019,13,3,,"Man of Steele","Luke",1133,,"Salt&VinegarCripps","Anthony",1288,-155,0,0,1,3,32,8,0,5,20966,20876,100.43,2.63,0.85991,0.44609,0.22751,0.00617
2019,13,2,,"DEVQON.1","Lester",1353,,"Casting Crouch","Jordan",1418,-65,0,0,1,4,24,6,0,7,20961,20683,101.34,4.72,0.45532,0.23747,0.1251,0.08219
2019,13,4,,"Barbeques Treloar","Simon",1326,,"Swimming n Titch","Mark",1467,-141,0,0,1,5,24,6,0,7,20217,19964,101.27,5.23,0.34742,0.16175,0.07683,0.12457
2019,13,1,,"Fire The Worpedo","James",1225,,"TryingAnewStratton","Paul",1395,-170,0,0,1,6,24,6,0,7,19993,20146,99.24,5.37,0.32318,0.14538,0.06683,0.14147
2019,13,2,,"Casting Crouch","Jordan",1418,,"DEVQON.1","Lester",1353,65,1,0,0,7,20,5,0,8,19845,20392,97.32,6.47,0.13566,0.06091,0.02802,0.35689
2019,13,4,,"Swimming n Titch","Mark",1467,,"Barbeques Treloar","Simon",1326,141,1,0,0,8,20,5,0,8,20413,21435,95.23,6.13,0.1842,0.09002,0.04554,0.27428
2019,14,1,,"TryingAnewStratton","Paul",1374,,"DEVQON.1","Lester",1365,9,1,0,0,1,36,9,0,5,22397,21449,104.42,2.25,0.94371,0.49558,0.2529,0.00068
2019,14,4,,"Man of Steele","Luke",1465,,"Barbeques Treloar","Simon",827,638,1,0,0,2,36,9,0,5,22431,21703,103.35,2.22,0.94511,0.49256,0.25479,6e-04
2019,14,2,,"Salt&VinegarCripps","Anthony",1360,,"Fire The Worpedo","James",1284,76,1,0,0,3,36,9,0,5,21979,21741,101.09,2.46,0.92439,0.445,0.20995,0.00121
2019,14,1,,"DEVQON.1","Lester",1365,,"TryingAnewStratton","Paul",1374,-9,0,0,1,4,24,6,0,8,22326,22057,101.22,5.23,0.35253,0.18083,0.09576,0.10282
2019,14,2,,"Fire The Worpedo","James",1284,,"Salt&VinegarCripps","Anthony",1360,-76,0,0,1,5,24,6,0,8,21277,21506,98.94,5.82,0.22555,0.10005,0.04621,0.17965
2019,14,4,,"Barbeques Treloar","Simon",827,,"Man of Steele","Luke",1465,-638,0,0,1,6,24,6,0,8,21044,21429,98.2,5.94,0.20598,0.09,0.04068,0.20541
2019,14,3,,"Swimming n Titch","Mark",1624,,"Casting Crouch","Jordan",1486,138,1,0,0,7,24,6,0,8,22037,22921,96.14,5.37,0.31595,0.15707,0.0811,0.11669
2019,14,3,,"Casting Crouch","Jordan",1486,,"Swimming n Titch","Mark",1624,-138,0,0,1,8,20,5,0,9,21331,22016,96.89,6.71,0.08678,0.03891,0.01861,0.39294
2019,15,1,,"TryingAnewStratton","Paul",1525,,"Salt&VinegarCripps","Anthony",1517,8,1,0,0,1,40,10,0,5,23922,22966,104.16,1.95,0.97909,0.5043,0.25399,0
2019,15,4,,"Man of Steele","Luke",1663,,"Casting Crouch","Jordan",1548,115,1,0,0,2,40,10,0,5,24094,23251,103.63,1.87,0.97916,0.51962,0.26947,0
2019,15,1,,"Salt&VinegarCripps","Anthony",1517,,"TryingAnewStratton","Paul",1525,-8,0,0,1,3,36,9,0,6,23496,23266,100.99,2.99,0.88082,0.41185,0.1907,0.00172
2019,15,2,,"DEVQON.1","Lester",1845,,"Swimming n Titch","Mark",1684,161,1,0,0,4,28,7,0,8,24171,23741,101.81,4.59,0.50602,0.26653,0.14392,0.0309
2019,15,3,,"Fire The Worpedo","James",1608,,"Barbeques Treloar","Simon",1569,39,1,0,0,5,28,7,0,8,22885,23075,99.18,5.26,0.32792,0.1433,0.06455,0.07435
2019,15,3,,"Barbeques Treloar","Simon",1569,,"Fire The Worpedo","James",1608,-39,0,0,1,6,24,6,0,9,22613,23037,98.16,6.4,0.10483,0.04476,0.02025,0.25547
2019,15,2,,"Swimming n Titch","Mark",1684,,"DEVQON.1","Lester",1845,-161,0,0,1,7,24,6,0,9,23721,24766,95.78,5.85,0.18385,0.09254,0.04906,0.13785
2019,15,4,,"Casting Crouch","Jordan",1548,,"Man of Steele","Luke",1663,-115,0,0,1,8,20,5,0,10,22879,23679,96.62,7.09,0.03831,0.0171,0.00806,0.49971
2019,16,1,,"TryingAnewStratton","Paul",1796,,"Swimming n Titch","Mark",1738,58,1,0,0,1,44,11,0,5,25718,24704,104.1,1.75,0.99943,0.53098,0.27198,0
2019,16,3,,"Man of Steele","Luke",1582,,"DEVQON.1","Lester",1521,61,1,0,0,2,44,11,0,5,25676,24772,103.65,1.78,0.9995,0.52141,0.2692,0
2019,16,2,,"Salt&VinegarCripps","Anthony",1787,,"Barbeques Treloar","Simon",1525,262,1,0,0,3,40,10,0,6,25283,24791,101.98,2.64,0.97826,0.47046,0.22263,0
2019,16,3,,"DEVQON.1","Lester",1521,,"Man of Steele","Luke",1582,-61,0,0,1,4,28,7,0,9,25692,25323,101.46,4.96,0.45335,0.22911,0.12149,0.04794
2019,16,4,,"Fire The Worpedo","James",1370,,"Casting Crouch","Jordan",1610,-240,0,0,1,5,28,7,0,9,24255,24685,98.26,5.6,0.25681,0.10406,0.04426,0.1021
2019,16,4,,"Casting Crouch","Jordan",1610,,"Fire The Worpedo","James",1370,240,1,0,0,6,24,6,0,10,24489,25049,97.76,6.49,0.09373,0.03972,0.01796,0.29143
2019,16,2,,"Barbeques Treloar","Simon",1525,,"Salt&VinegarCripps","Anthony",1787,-262,0,0,1,7,24,6,0,10,24138,24824,97.24,6.68,0.07457,0.031,0.01393,0.35872
2019,16,1,,"Swimming n Titch","Mark",1738,,"TryingAnewStratton","Paul",1796,-58,0,0,1,8,24,6,0,10,25459,26562,95.85,6.1,0.14435,0.07326,0.03855,0.19981
2019,17,2,,"Man of Steele","Luke",1667,,"Swimming n Titch","Mark",1526,141,1,0,0,1,48,12,0,5,27343,26298,103.97,1.58,1,0.54745,0.28642,0
2019,17,1,,"TryingAnewStratton","Paul",1667,,"Barbeques Treloar","Simon",1639,28,1,0,0,2,48,12,0,5,27385,26343,103.96,1.54,1,0.55742,0.29225,0
2019,17,3,,"Salt&VinegarCripps","Anthony",1262,,"Casting Crouch","Jordan",1564,-302,0,0,1,3,40,10,0,7,26545,26355,100.72,3.07,0.96024,0.43536,0.19894,0
2019,17,4,,"Fire The Worpedo","James",1791,,"DEVQON.1","Lester",1625,166,1,0,0,4,32,8,0,9,26046,26310,99,4.82,0.469,0.19312,0.08556,0.02143
2019,17,4,,"DEVQON.1","Lester",1625,,"Fire The Worpedo","James",1791,-166,0,0,1,5,28,7,0,10,27317,27114,100.75,5.38,0.28465,0.14477,0.07861,0.05976
2019,17,3,,"Casting Crouch","Jordan",1564,,"Salt&VinegarCripps","Anthony",1262,302,1,0,0,6,28,7,0,10,26053,26311,99.02,5.95,0.17601,0.07145,0.03264,0.15129
2019,17,1,,"Barbeques Treloar","Simon",1639,,"TryingAnewStratton","Paul",1667,-28,0,0,1,7,24,6,0,11,25777,26491,97.3,7.07,0.03461,0.0143,0.00624,0.48289
2019,17,2,,"Swimming n Titch","Mark",1526,,"Man of Steele","Luke",1667,-141,0,0,1,8,24,6,0,11,26985,28229,95.59,6.59,0.07549,0.03613,0.01934,0.28463
2019,18,1,,"TryingAnewStratton","Paul",1624,,"Man of Steele","Luke",1600,24,1,0,0,1,52,13,0,5,29009,27943,103.81,1.26,1,0.55883,0.29697,0
2019,18,1,,"Man of Steele","Luke",1600,,"TryingAnewStratton","Paul",1624,-24,0,0,1,2,48,12,0,6,28943,27922,103.66,1.78,1,0.54955,0.28467,0
2019,18,4,,"Salt&VinegarCripps","Anthony",1558,,"DEVQON.1","Lester",1623,-65,0,0,1,3,40,10,0,8,28103,27978,100.45,3.35,0.903,0.40229,0.18317,0
2019,18,3,,"Fire The Worpedo","James",1727,,"Swimming n Titch","Mark",1654,73,1,0,0,4,36,9,0,9,27773,27964,99.32,4.37,0.56222,0.23937,0.10672,0
2019,18,4,,"DEVQON.1","Lester",1623,,"Salt&VinegarCripps","Anthony",1558,65,1,0,0,5,32,8,0,10,28940,28672,100.93,5.03,0.34211,0.17215,0.09356,0.00463
2019,18,2,,"Casting Crouch","Jordan",1594,,"Barbeques Treloar","Simon",1357,237,1,0,0,6,32,8,0,10,27647,27668,99.92,5.53,0.18928,0.0764,0.03416,0.01978
2019,18,2,,"Barbeques Treloar","Simon",1357,,"Casting Crouch","Jordan",1594,-237,0,0,1,7,24,6,0,12,27134,28085,96.61,7.54,0.00025,8e-05,1e-05,0.61363
2019,18,3,,"Swimming n Titch","Mark",1654,,"Fire The Worpedo","James",1727,-73,0,0,1,8,24,6,0,12,28639,29956,95.6,7.13,0.00314,0.00133,0.00074,0.36196
2019,19,2,,"Man of Steele","Luke",1911,,"Fire The Worpedo","James",1692,219,1,0,0,1,52,13,0,6,30854,29614,104.19,1.34,1,0.56465,0.3063,0
2019,19,1,,"TryingAnewStratton","Paul",1434,,"Casting Crouch","Jordan",1569,-135,0,0,1,2,52,13,0,6,30443,29512,103.15,1.66,1,0.53321,0.26635,0
2019,19,4,,"Salt&VinegarCripps","Anthony",1686,,"Swimming n Titch","Mark",1829,-143,0,0,1,3,40,10,0,9,29789,29807,99.94,3.6,0.83195,0.36993,0.16834,0
2019,19,3,,"DEVQON.1","Lester",1580,,"Barbeques Treloar","Simon",1539,41,1,0,0,4,36,9,0,10,30520,30211,101.02,4.43,0.59242,0.29383,0.15471,0
2019,19,1,,"Casting Crouch","Jordan",1569,,"TryingAnewStratton","Paul",1434,135,1,0,0,5,36,9,0,10,29216,29102,100.39,5.27,0.27579,0.10925,0.04722,0
2019,19,2,,"Fire The Worpedo","James",1692,,"Man of Steele","Luke",1911,-219,0,0,1,6,36,9,0,10,29465,29875,98.63,4.94,0.29984,0.12913,0.05708,0
2019,19,4,,"Swimming n Titch","Mark",1829,,"Salt&VinegarCripps","Anthony",1686,143,1,0,0,7,28,7,0,12,30468,31642,96.29,6.88,0,0,0,0.12559
2019,19,3,,"Barbeques Treloar","Simon",1539,,"DEVQON.1","Lester",1580,-41,0,0,1,8,24,6,0,13,28673,29665,96.66,7.87,0,0,0,0.87441
2019,20,1,,"TryingAnewStratton","Paul",1652,,"Fire The Worpedo","James",1623,29,1,0,0,1,56,14,0,6,32095,31135,103.08,1.25,1,0.56016,0.28119,0
2019,20,3,,"Man of Steele","Luke",1684,,"Salt&VinegarCripps","Anthony",1694,-10,0,0,1,2,52,13,0,7,32538,31308,103.93,1.75,1,0.57154,0.31614,0
2019,20,3,,"Salt&VinegarCripps","Anthony",1694,,"Man of Steele","Luke",1684,10,1,0,0,3,44,11,0,9,31483,31491,99.97,3.03,1,0.43453,0.20259,0
2019,20,2,,"Casting Crouch","Jordan",1809,,"DEVQON.1","Lester",1631,178,1,0,0,4,40,10,0,10,31025,30733,100.95,4.45,0.63644,0.25933,0.11145,0
2019,20,2,,"DEVQON.1","Lester",1631,,"Casting Crouch","Jordan",1809,-178,0,0,1,5,36,9,0,11,32151,32020,100.41,5.14,0.2512,0.12597,0.06709,0
2019,20,1,,"Fire The Worpedo","James",1623,,"TryingAnewStratton","Paul",1652,-29,0,0,1,6,36,9,0,11,31088,31527,98.61,5.77,0.11236,0.04847,0.02154,0
2019,20,4,,"Swimming n Titch","Mark",1508,,"Barbeques Treloar","Simon",1474,34,1,0,0,7,32,8,0,12,31976,33116,96.56,6.61,0,0,0,0
2019,20,4,,"Barbeques Treloar","Simon",1474,,"Swimming n Titch","Mark",1508,-34,0,0,1,8,24,6,0,14,30147,31173,96.71,8,0,0,0,1
2019,21,1,,"TryingAnewStratton","Paul",1637,,"DEVQON.1","Lester",1383,254,1,0,0,1,60,15,0,6,33732,32518,103.73,1,1,0.58947,0.29541,0
2019,21,4,,"Man of Steele","Luke",1559,,"Barbeques Treloar","Simon",1624,-65,0,0,1,2,52,13,0,8,34097,32932,103.54,2,1,0.5612,0.31346,0
2019,21,2,,"Salt&VinegarCripps","Anthony",1770,,"Fire The Worpedo","James",1713,57,1,0,0,3,48,12,0,9,33253,33204,100.15,3,1,0.4388,0.21984,0
2019,21,3,,"Casting Crouch","Jordan",1618,,"Swimming n Titch","Mark",1777,-159,0,0,1,4,40,10,0,11,32643,32510,100.41,4,1,0.41053,0.17129,0
2019,21,1,,"DEVQON.1","Lester",1383,,"TryingAnewStratton","Paul",1637,-254,0,0,1,5,36,9,0,12,33534,33657,99.63,6,0,0,0,0
2019,21,2,,"Fire The Worpedo","James",1713,,"Salt&VinegarCripps","Anthony",1770,-57,0,0,1,6,36,9,0,12,32801,33297,98.51,7,0,0,0,0
2019,21,3,,"Swimming n Titch","Mark",1777,,"Casting Crouch","Jordan",1618,159,1,0,0,7,36,9,0,12,33753,34734,97.18,5,0,0,0,0
2019,21,4,,"Barbeques Treloar","Simon",1624,,"Man of Steele","Luke",1559,65,1,0,0,8,28,7,0,14,31771,32732,97.06,8,0,0,0,1
2019,22,1,,"TryingAnewStratton","Paul",1657,,"Casting Crouch","Jordan",1610,47,1,0,0,1,,,,,,,,,,,,
2019,22,2,,"Man of Steele","Luke",1700,,"Salt&VinegarCripps","Anthony",1662,38,1,0,0,2,,,,,,,,,,,,
2019,22,2,,"Salt&VinegarCripps","Anthony",1662,,"Man of Steele","Luke",1700,-38,0,0,1,3,,,,,,,,,,,,
2019,22,1,,"Casting Crouch","Jordan",1610,,"TryingAnewStratton","Paul",1657,-47,0,0,1,4,,,,,,,,,,,,
2019,23,1,,"Man of Steele","Luke",1833,,"TryingAnewStratton","Paul",1760,73,1,0,0,1,,,,,,,,,,,,
2019,23,1,,"TryingAnewStratton","Paul",1760,,"Man of Steele","Luke",1833,-73,0,0,1,2,,,,,,,,,,,,
2020,1,3,9806,"HoweIMetYourMother","Lester",1827,9856,"It's always Sonny","Simon",1476,351,1,0,0,1,4,1,0,0,1827,1476,123.78,3.95,0.60124,0.30628,0.1544,0.07725
2020,1,4,33301,"What's Up, Doch?","Jordan",1721,9867,"Bad Boys For Fyfe","James",1623,98,1,0,0,2,4,1,0,0,1721,1623,106.04,4.01,0.59184,0.29707,0.14959,0.08128
2020,1,2,5524,"The Dragon's Laird","Luke",1720,189,"The Full Bonty","Anthony",1662,58,1,0,0,3,4,1,0,0,1720,1662,103.49,4,0.59311,0.29678,0.14692,0.08082
2020,1,1,182,"Coronaviney","Paul",1686,186,"GetRichOrDieTryin","Mark",1657,29,1,0,0,4,4,1,0,0,1686,1657,101.75,4.02,0.58761,0.29263,0.14567,0.08108
2020,1,1,186,"GetRichOrDieTryin","Mark",1657,182,"Coronaviney","Paul",1686,-29,0,0,1,5,0,0,0,1,1657,1686,98.28,4.98,0.41175,0.20801,0.10492,0.16513
2020,1,2,189,"The Full Bonty","Anthony",1662,5524,"The Dragon's Laird","Luke",1720,-58,0,0,1,6,0,0,0,1,1662,1720,96.63,4.98,0.41249,0.20594,0.10356,0.16731
2020,1,4,9867,"Bad Boys For Fyfe","James",1623,33301,"What's Up, Doch?","Jordan",1721,-98,0,0,1,7,0,0,0,1,1623,1721,94.31,5,0.40772,0.20477,0.10387,0.16877
2020,1,3,9856,"It's always Sonny","Simon",1476,9806,"HoweIMetYourMother","Lester",1827,-351,0,0,1,8,0,0,0,1,1476,1827,80.79,5.07,0.39424,0.18852,0.09107,0.17836
2020,2,3,5524,"The Dragon's Laird","Luke",1906,9867,"Bad Boys For Fyfe","James",1538,368,1,0,0,1,8,2,0,0,3626,3200,113.31,3.44,0.70119,0.36481,0.19027,0.03836
2020,2,2,9806,"HoweIMetYourMother","Lester",1658,186,"GetRichOrDieTryin","Mark",1642,16,1,0,0,2,8,2,0,0,3485,3118,111.77,3.5,0.68914,0.34702,0.17388,0.04145
2020,2,4,33301,"What's Up, Doch?","Jordan",1700,9856,"It's always Sonny","Simon",1659,41,1,0,0,3,8,2,0,0,3421,3282,104.24,3.54,0.68121,0.33682,0.16437,0.04149
2020,2,1,182,"Coronaviney","Paul",1676,189,"The Full Bonty","Anthony",1653,23,1,0,0,4,8,2,0,0,3362,3310,101.57,3.55,0.67939,0.33246,0.1628,0.04276
2020,2,2,186,"GetRichOrDieTryin","Mark",1642,9806,"HoweIMetYourMother","Lester",1658,-16,0,0,1,5,0,0,0,2,3299,3344,98.65,5.47,0.31716,0.15893,0.07958,0.20556
2020,2,1,189,"The Full Bonty","Anthony",1653,182,"Coronaviney","Paul",1676,-23,0,0,1,6,0,0,0,2,3315,3396,97.61,5.43,0.32275,0.16296,0.0825,0.19995
2020,2,4,9856,"It's always Sonny","Simon",1659,33301,"What's Up, Doch?","Jordan",1700,-41,0,0,1,7,0,0,0,2,3135,3527,88.89,5.54,0.30321,0.14729,0.07194,0.21699
2020,2,3,9867,"Bad Boys For Fyfe","James",1538,5524,"The Dragon's Laird","Luke",1906,-368,0,0,1,8,0,0,0,2,3161,3627,87.15,5.53,0.30595,0.14971,0.07466,0.21344
2020,3,4,5524,"The Dragon's Laird","Luke",1659,9856,"It's always Sonny","Simon",1497,162,1,0,0,1,12,3,0,0,5285,4697,112.52,2.88,0.79854,0.42749,0.22415,0.01704
2020,3,1,9806,"HoweIMetYourMother","Lester",1679,182,"Coronaviney","Paul",1590,89,1,0,0,2,12,3,0,0,5164,4708,109.69,2.96,0.7873,0.40735,0.20582,0.01933
2020,3,1,182,"Coronaviney","Paul",1590,9806,"HoweIMetYourMother","Lester",1679,-89,0,0,1,3,8,2,0,1,4952,4989,99.26,3.96,0.61088,0.30337,0.15254,0.05691
2020,3,3,33301,"What's Up, Doch?","Jordan",1277,186,"GetRichOrDieTryin","Mark",1535,-258,0,0,1,4,8,2,0,1,4698,4817,97.53,4.1,0.58026,0.2711,0.12714,0.06233
2020,3,3,186,"GetRichOrDieTryin","Mark",1535,33301,"What's Up, Doch?","Jordan",1277,258,1,0,0,5,4,1,0,2,4834,4621,104.61,4.97,0.40463,0.19915,0.09887,0.13051
2020,3,2,189,"The Full Bonty","Anthony",1411,9867,"Bad Boys For Fyfe","James",1263,148,1,0,0,6,4,1,0,2,4726,4659,101.44,5.03,0.39354,0.18976,0.09285,0.13392
2020,3,4,9856,"It's always Sonny","Simon",1497,5524,"The Dragon's Laird","Luke",1659,-162,0,0,1,7,0,0,0,3,4632,5186,89.32,5.99,0.22229,0.10775,0.05389,0.27901
2020,3,2,9867,"Bad Boys For Fyfe","James",1263,189,"The Full Bonty","Anthony",1411,-148,0,0,1,8,0,0,0,3,4424,5038,87.81,6.11,0.20256,0.09403,0.04474,0.30095
2020,4,4,5524,"The Dragon's Laird","Luke",1700,186,"GetRichOrDieTryin","Mark",1810,-110,0,0,1,1,12,3,0,1,6985,6507,107.35,3.22,0.73837,0.40466,0.21791,0.02511
2020,4,2,9806,"HoweIMetYourMother","Lester",1648,33301,"What's Up, Doch?","Jordan",1674,-26,0,0,1,2,12,3,0,1,6812,6382,106.74,3.32,0.72087,0.38003,0.19822,0.0301
2020,4,2,33301,"What's Up, Doch?","Jordan",1674,9806,"HoweIMetYourMother","Lester",1648,26,1,0,0,3,12,3,0,1,6372,6465,98.56,3.6,0.67053,0.31399,0.14772,0.03974
2020,4,4,186,"GetRichOrDieTryin","Mark",1810,5524,"The Dragon's Laird","Luke",1700,110,1,0,0,4,8,2,0,2,6644,6321,105.11,4.41,0.51662,0.26403,0.13476,0.0823
2020,4,3,189,"The Full Bonty","Anthony",1558,9856,"It's always Sonny","Simon",1528,30,1,0,0,5,8,2,0,2,6284,6187,101.57,4.59,0.4749,0.22372,0.10524,0.0914
2020,4,1,182,"Coronaviney","Paul",1443,9867,"Bad Boys For Fyfe","James",1468,-25,0,0,1,6,8,2,0,2,6395,6457,99.04,4.55,0.48633,0.23411,0.11345,0.09003
2020,4,1,9867,"Bad Boys For Fyfe","James",1468,182,"Coronaviney","Paul",1443,25,1,0,0,7,4,1,0,3,5892,6481,90.91,5.8,0.24948,0.11165,0.04952,0.23766
2020,4,3,9856,"It's always Sonny","Simon",1528,189,"The Full Bonty","Anthony",1558,-30,0,0,1,8,0,0,0,4,6160,6744,91.34,6.52,0.1429,0.06781,0.03318,0.40366
2020,5,3,9806,"HoweIMetYourMother","Lester",1646,5524,"The Dragon's Laird","Luke",1591,55,1,0,0,1,16,4,0,1,8458,7973,106.08,2.83,0.81038,0.43258,0.227,0.01277
2020,5,1,33301,"What's Up, Doch?","Jordan",1602,182,"Coronaviney","Paul",1350,252,1,0,0,2,16,4,0,1,7974,7815,102.03,3.09,0.76745,0.35548,0.1631,0.0173
2020,5,4,186,"GetRichOrDieTryin","Mark",1719,189,"The Full Bonty","Anthony",1589,130,1,0,0,3,12,3,0,2,8363,7910,105.73,3.82,0.63627,0.33388,0.17523,0.04053
2020,5,3,5524,"The Dragon's Laird","Luke",1591,9806,"HoweIMetYourMother","Lester",1646,-55,0,0,1,4,12,3,0,2,8576,8153,105.19,3.72,0.65561,0.36066,0.19579,0.03292
2020,5,4,189,"The Full Bonty","Anthony",1589,186,"GetRichOrDieTryin","Mark",1719,-130,0,0,1,5,8,2,0,3,7873,7906,99.58,5.1,0.36911,0.17545,0.08406,0.11693
2020,5,1,182,"Coronaviney","Paul",1350,33301,"What's Up, Doch?","Jordan",1602,-252,0,0,1,6,8,2,0,3,7745,8059,96.1,5.2,0.35386,0.16282,0.07548,0.13372
2020,5,2,9867,"Bad Boys For Fyfe","James",1583,9856,"It's always Sonny","Simon",1507,76,1,0,0,7,8,2,0,3,7475,7988,93.58,5.31,0.32439,0.13936,0.06003,0.13793
2020,5,2,9856,"It's always Sonny","Simon",1507,9867,"Bad Boys For Fyfe","James",1583,-76,0,0,1,8,0,0,0,5,7667,8327,92.07,6.93,0.08293,0.03977,0.01931,0.5079
2020,6,4,9806,"HoweIMetYourMother","Lester",1675,189,"The Full Bonty","Anthony",1541,134,1,0,0,1,20,5,0,1,10133,9514,106.51,2.36,0.89844,0.48342,0.25702,0.00401
2020,6,2,33301,"What's Up, Doch?","Jordan",1688,5524,"The Dragon's Laird","Luke",1428,260,1,0,0,2,20,5,0,1,9662,9243,104.53,2.6,0.868,0.40839,0.1866,0.00755
2020,6,3,186,"GetRichOrDieTryin","Mark",1633,9867,"Bad Boys For Fyfe","James",1519,114,1,0,0,3,16,4,0,2,9996,9429,106.01,3.28,0.7631,0.40006,0.20848,0.01845
2020,6,2,5524,"The Dragon's Laird","Luke",1428,33301,"What's Up, Doch?","Jordan",1688,-260,0,0,1,4,12,3,0,3,10004,9841,101.66,4.25,0.5687,0.29788,0.15755,0.05476
2020,6,4,189,"The Full Bonty","Anthony",1541,9806,"HoweIMetYourMother","Lester",1675,-134,0,0,1,5,8,2,0,4,9414,9581,98.26,5.58,0.27683,0.13048,0.06209,0.17452
2020,6,1,182,"Coronaviney","Paul",1486,9856,"It's always Sonny","Simon",1754,-268,0,0,1,6,8,2,0,4,9231,9813,94.07,5.68,0.25923,0.11743,0.05355,0.18958
2020,6,3,9867,"Bad Boys For Fyfe","James",1519,186,"GetRichOrDieTryin","Mark",1633,-114,0,0,1,7,8,2,0,4,8994,9621,93.48,5.81,0.23244,0.09739,0.04235,0.20935
2020,6,1,9856,"It's always Sonny","Simon",1754,182,"Coronaviney","Paul",1486,268,1,0,0,8,4,1,0,5,9421,9813,96.01,6.45,0.13326,0.06495,0.03236,0.34178
2020,7,4,9806,"HoweIMetYourMother","Lester",1578,9867,"Bad Boys For Fyfe","James",1663,-85,0,0,1,1,20,5,0,2,11711,11177,104.78,2.65,0.84308,0.45278,0.23857,0.00971
2020,7,3,33301,"What's Up, Doch?","Jordan",1547,189,"The Full Bonty","Anthony",1643,-96,0,0,1,2,20,5,0,2,11209,10886,102.97,2.98,0.79219,0.36758,0.16638,0.01546
2020,7,2,186,"GetRichOrDieTryin","Mark",1645,9856,"It's always Sonny","Simon",1755,-110,0,0,1,3,16,4,0,3,11641,11184,104.09,3.67,0.67212,0.35684,0.18809,0.03457
2020,7,1,5524,"The Dragon's Laird","Luke",1664,182,"Coronaviney","Paul",1648,16,1,0,0,4,16,4,0,3,11668,11489,101.56,3.68,0.66904,0.35674,0.1893,0.03516
2020,7,3,189,"The Full Bonty","Anthony",1643,33301,"What's Up, Doch?","Jordan",1547,96,1,0,0,5,12,3,0,4,11057,11128,99.36,5.19,0.35549,0.16501,0.07847,0.14016
2020,7,4,9867,"Bad Boys For Fyfe","James",1663,9806,"HoweIMetYourMother","Lester",1578,85,1,0,0,6,12,3,0,4,10657,11199,95.16,5.43,0.30829,0.1293,0.0558,0.16634
2020,7,2,9856,"It's always Sonny","Simon",1755,186,"GetRichOrDieTryin","Mark",1645,110,1,0,0,7,8,2,0,5,11176,11458,97.54,6.09,0.19392,0.09497,0.04754,0.27372
2020,7,1,182,"Coronaviney","Paul",1648,5524,"The Dragon's Laird","Luke",1664,-16,0,0,1,8,8,2,0,5,10879,11477,94.79,6.29,0.16587,0.07678,0.03585,0.32488
2020,8,4,33301,"What's Up, Doch?","Jordan",1630,9867,"Bad Boys For Fyfe","James",1639,-9,0,0,1,1,20,5,0,3,12839,12525,102.51,3.44,0.70492,0.32849,0.14912,0.03421
2020,8,3,9806,"HoweIMetYourMother","Lester",1552,9856,"It's always Sonny","Simon",1772,-220,0,0,1,2,20,5,0,3,13263,12949,102.42,3.1,0.76519,0.40427,0.21027,0.02235
2020,8,2,5524,"The Dragon's Laird","Luke",1834,189,"The Full Bonty","Anthony",1803,31,1,0,0,3,20,5,0,3,13502,13292,101.58,2.93,0.79301,0.44177,0.24279,0.01749
2020,8,1,186,"GetRichOrDieTryin","Mark",1512,182,"Coronaviney","Paul",1740,-228,0,0,1,4,16,4,0,4,13153,12924,101.77,4.31,0.53962,0.27852,0.142,0.07634
2020,8,4,9867,"Bad Boys For Fyfe","James",1639,33301,"What's Up, Doch?","Jordan",1630,9,1,0,0,5,16,4,0,4,12296,12829,95.85,4.95,0.40627,0.1652,0.06896,0.12985
2020,8,3,9856,"It's always Sonny","Simon",1772,9806,"HoweIMetYourMother","Lester",1552,220,1,0,0,6,12,3,0,5,12948,13010,99.52,5.64,0.2845,0.14177,0.07039,0.21765
2020,8,2,189,"The Full Bonty","Anthony",1803,5524,"The Dragon's Laird","Luke",1834,-31,0,0,1,7,12,3,0,5,12860,12962,99.21,5.72,0.27035,0.13221,0.06571,0.23526
2020,8,1,182,"Coronaviney","Paul",1740,186,"GetRichOrDieTryin","Mark",1512,228,1,0,0,8,12,3,0,5,12619,12989,97.15,5.91,0.23614,0.10777,0.05076,0.26685
