SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS
2019,8,Salt&VinegarCripps,J.Westhoff,PTA,FWD,0,41
2019,8,Salt&VinegarCripps,D.Martin,RIC,MID,92,99
2019,8,Salt&VinegarCripps,S.Coniglio,GWS,MID,0,75
2019,8,Salt&VinegarCripps,C.Blakely,FRE,BEN,0,0
2019,8,Salt&VinegarCripps,L.Franklin,SYD,BEN,0,0
2019,8,Salt&VinegarCripps,K.Simpson,CAR,BEN,0,0
2019,8,Salt&VinegarCripps,S.Walsh,CAR,BEN,0,70
2019,8,DEVQON.1,C.Salem,MEL,DEF,0,122
2019,8,DEVQON.1,C.Oliver,MEL,MID,0,175
2019,8,DEVQON.1,A.Gaff,WCE,MID,0,109
2019,8,DEVQON.1,S.Sidebottom,COL,MID,0,100
2019,8,DEVQON.1,R.Marshall,STK,FWD,0,92
2019,8,DEVQON.1,S.Savage,STK,DEF,0,104
2019,8,DEVQON.1,R.Sloane,ADE,MID,0,138
2019,8,DEVQON.1,T.Lynch,ADE,FWD,0,111
2019,8,DEVQON.1,S.Martin,BRL,RUC,0,66
2019,8,DEVQON.1,T.Kelly,GEE,FWD,0,162
2019,8,DEVQON.1,M.Hurley,ESS,DEF,0,105
2019,8,DEVQON.1,D.Parish,ESS,FWD,0,70
2019,8,DEVQON.1,J.Pittard,NTH,DEF,0,76
2019,8,DEVQON.1,T.Rockliff,PTA,MID,0,122
2019,8,DEVQON.1,T.Boak,PTA,FWD,107,79
2019,8,DEVQON.1,J.Harbrow,GCS,DEF,0,49
2019,8,DEVQON.1,L.Shiels,HAW,MID,0,100
2019,8,DEVQON.1,T.Taranto,GWS,MID,94,104
2019,8,DEVQON.1,W.Milera,ADE,BEN,0,0
2019,8,DEVQON.1,Z.Tuohy,GEE,BEN,0,59
2019,8,DEVQON.1,W.Drew,PTA,BEN,0,59
2019,8,DEVQON.1,R.Henderson,HAW,BEN,0,120
2019,8,Swimming n Titch,B.Sheppard,WCE,DEF,0,76
2019,8,Swimming n Titch,L.Shuey,WCE,MID,0,113
2019,8,Swimming n Titch,J.Redden,WCE,MID,0,83
2019,8,Swimming n Titch,D.Moore,COL,FWD,0,66
2019,8,Swimming n Titch,J.Gresham,STK,FWD,0,45
2019,8,Swimming n Titch,A.Witherden,BRL,DEF,0,79
2019,8,Swimming n Titch,C.Cameron,BRL,FWD,0,38
2019,8,Swimming n Titch,D.Zorko,BRL,MID,0,114
2019,8,Swimming n Titch,D.Rich,BRL,DEF,0,101
2019,8,Swimming n Titch,R.Stanley,GEE,RUC,0,60
2019,8,Swimming n Titch,P.Dangerfield,GEE,FWD,0,99
2019,8,Swimming n Titch,M.Bontempelli,WBD,MID,0,99
2019,8,Swimming n Titch,D.Zaharakis,ESS,MID,0,81
2019,8,Swimming n Titch,D.Smith,ESS,FWD,0,71
2019,8,Swimming n Titch,L.Ryan,FRE,DEF,109,85
2019,8,Swimming n Titch,D.Prestia,RIC,MID,0,71
2019,8,Swimming n Titch,D.Thomas,CAR,DEF,0,74
2019,8,Swimming n Titch,J.Kelly,GWS,MID,0,154
2019,8,Swimming n Titch,G.Rohan,GEE,BEN,0,52
2019,8,Swimming n Titch,H.Crozier,WBD,BEN,0,67
2019,8,Swimming n Titch,R.Gray,PTA,BEN,0,0
2019,8,Swimming n Titch,T.Nankervis,RIC,BEN,0,32
2019,8,Fire The Worpedo,M.Gawn,MEL,RUC,0,109
2019,8,Fire The Worpedo,S.Pendlebury,COL,MID,101,85
2019,8,Fire The Worpedo,B.Crouch,ADE,MID,0,99
2019,8,Fire The Worpedo,M.Wallis,WBD,FWD,0,78
2019,8,Fire The Worpedo,A.Saad,ESS,DEF,0,84
2019,8,Fire The Worpedo,Z.Merrett,ESS,MID,0,129
2019,8,Fire The Worpedo,B.Matera,FRE,FWD,0,64
2019,8,Fire The Worpedo,C.Mills,SYD,DEF,0,96
2019,8,Fire The Worpedo,G.Hewett,SYD,MID,0,78
2019,8,Fire The Worpedo,D.Rampe,SYD,DEF,0,91
2019,8,Fire The Worpedo,D.Swallow,GCS,MID,0,116
2019,8,Fire The Worpedo,J.O'Meara,HAW,MID,96,93
2019,8,Fire The Worpedo,J.Worpel,HAW,FWD,0,85
2019,8,Fire The Worpedo,B.Ellis,RIC,DEF,0,112
2019,8,Fire The Worpedo,L.Baker,RIC,FWD,0,72
2019,8,Fire The Worpedo,A.Tomlinson,GWS,MID,0,71
2019,8,Fire The Worpedo,J.Finlayson,GWS,DEF,0,92
2019,8,Fire The Worpedo,J.Cameron,GWS,FWD,89,29
2019,8,Fire The Worpedo,D.Beams,COL,BEN,0,0
2019,8,Fire The Worpedo,L.Hodge,BRL,BEN,0,49
2019,8,Fire The Worpedo,J.Short,RIC,BEN,0,0
2019,8,Fire The Worpedo,L.Whitfield,GWS,BEN,0,0
2019,8,Barbeques Treloar,J.Newnes,STK,FWD,0,55
2019,8,Barbeques Treloar,C.Ellis-Yolmen,ADE,MID,0,107
2019,8,Barbeques Treloar,H.Andrews,BRL,DEF,0,83
2019,8,Barbeques Treloar,M.Blicavs,GEE,DEF,0,74
2019,8,Barbeques Treloar,T.Hawkins,GEE,FWD,0,100
2019,8,Barbeques Treloar,J.Selwood,GEE,MID,0,0
2019,8,Barbeques Treloar,L.Hunter,WBD,MID,0,113
2019,8,Barbeques Treloar,T.Liberatore,WBD,MID,0,72
2019,8,Barbeques Treloar,T.Bellchambers,ESS,RUC,108,107
2019,8,Barbeques Treloar,N.Fyfe,FRE,MID,0,133
2019,8,Barbeques Treloar,B.Cunnington,NTH,MID,109,92
2019,8,Barbeques Treloar,J.Ziebell,NTH,FWD,0,68
2019,8,Barbeques Treloar,L.Weller,GCS,DEF,0,106
2019,8,Barbeques Treloar,B.Hardwick,HAW,DEF,0,85
2019,8,Barbeques Treloar,J.Gunston,HAW,FWD,0,93
2019,8,Barbeques Treloar,P.Cripps,CAR,MID,0,120
2019,8,Barbeques Treloar,S.Petrevski-Seton,CAR,FWD,0,61
2019,8,Barbeques Treloar,N.Haynes,GWS,DEF,0,54
2019,8,Barbeques Treloar,J.Anderson,NTH,BEN,0,60
2019,8,Barbeques Treloar,L.Breust,HAW,BEN,0,84
2019,8,Barbeques Treloar,N.Vlastuin,RIC,BEN,0,0
2019,8,Barbeques Treloar,S.Mumford,GWS,BEN,0,0
2019,8,Casting Crouch,M.Hore,MEL,DEF,0,89
2019,8,Casting Crouch,J.Billings,STK,FWD,0,94
2019,8,Casting Crouch,M.Crouch,ADE,MID,0,54
2019,8,Casting Crouch,B.Smith,ADE,DEF,0,71
2019,8,Casting Crouch,M.Robinson,BRL,FWD,0,119
2019,8,Casting Crouch,H.McCluggage,BRL,MID,0,94
2019,8,Casting Crouch,M.Suckling,WBD,DEF,0,100
2019,8,Casting Crouch,J.Macrae,WBD,MID,0,135
2019,8,Casting Crouch,E.Langdon,FRE,MID,0,50
2019,8,Casting Crouch,S.Atley,NTH,FWD,0,87
2019,8,Casting Crouch,S.Higgins,NTH,MID,0,114
2019,8,Casting Crouch,T.Dumont,NTH,MID,0,89
2019,8,Casting Crouch,Z.Jones,SYD,DEF,0,76
2019,8,Casting Crouch,I.Heeney,SYD,FWD,0,64
2019,8,Casting Crouch,T.Miller,GCS,MID,0,65
2019,8,Casting Crouch,J.Martin,GCS,FWD,0,64
2019,8,Casting Crouch,B.McEvoy,HAW,RUC,0,102
2019,8,Casting Crouch,Z.Williams,GWS,DEF,0,82
2019,8,Casting Crouch,J.Howe,COL,BEN,0,82
2019,8,Casting Crouch,S.Menegola,GEE,BEN,0,0
2019,8,Casting Crouch,S.Gray,PTA,BEN,0,69
2019,8,Casting Crouch,N.Newman,CAR,BEN,0,0
2019,8,Man of Steele,A.Brayshaw,MEL,MID,0,63
2019,8,Man of Steele,E.Yeo,WCE,MID,0,115
2019,8,Man of Steele,J.Stephenson,COL,FWD,0,87
2019,8,Man of Steele,B.Grundy,COL,RUC,0,141
2019,8,Man of Steele,J.Steele,STK,MID,0,78
2019,8,Man of Steele,S.Ross,STK,MID,0,106
2019,8,Man of Steele,R.Laird,ADE,DEF,0,100
2019,8,Man of Steele,T.Stewart,GEE,DEF,0,94
2019,8,Man of Steele,M.Duncan,GEE,MID,0,124
2019,8,Man of Steele,C.Daniel,WBD,FWD,96,79
2019,8,Man of Steele,D.Shiel,ESS,MID,0,82
2019,8,Man of Steele,D.Mundy,FRE,FWD,0,112
2019,8,Man of Steele,J.P.Kennedy,SYD,MID,0,116
2019,8,Man of Steele,T.Papley,SYD,FWD,0,52
2019,8,Man of Steele,R.Burton,PTA,DEF,0,6
2019,8,Man of Steele,B.Houli,RIC,DEF,0,106
2019,8,Man of Steele,K.Lambert,RIC,FWD,0,112
2019,8,Man of Steele,H.Shaw,GWS,DEF,0,144
2019,8,Man of Steele,T.Phillips,COL,BEN,0,81
2019,8,Man of Steele,J.Macmillan,NTH,BEN,0,90
2019,8,Man of Steele,B.Ebert,PTA,BEN,0,0
2019,8,Man of Steele,S.Lycett,PTA,BEN,0,104
2019,9,TryingAnewStratton,J.Crisp,COL,DEF,83,93
2019,9,TryingAnewStratton,L.Parker,SYD,MID,109,145
2019,9,TryingAnewStratton,J.Lloyd,SYD,DEF,115,141
2019,9,TryingAnewStratton,J.Sicily,HAW,DEF,111,75
2019,9,TryingAnewStratton,S.Powell-Pepper,PTA,MID,75,80
2019,9,TryingAnewStratton,J.Dunkley,WBD,FWD,102,88
2019,9,TryingAnewStratton,S.Hurn,WCE,DEF,128,161
2019,9,TryingAnewStratton,C.Hooker,ESS,DEF,77,83
2019,9,TryingAnewStratton,D.Heppell,ESS,MID,94,77
2019,9,TryingAnewStratton,B.Parfitt,GEE,FWD,69,84
2019,9,TryingAnewStratton,J.Witts,GCS,RUC,97,83
2019,9,TryingAnewStratton,B.Fiorini,GCS,MID,93,129
2019,9,TryingAnewStratton,J.Harmes,MEL,MID,92,116
2019,9,TryingAnewStratton,J.Hopper,GWS,MID,82,93
2019,9,TryingAnewStratton,T.Greene,GWS,FWD,52,106
2019,9,TryingAnewStratton,M.Murphy,CAR,MID,79,18
2019,9,TryingAnewStratton,Z.Fisher,CAR,FWD,86,59
2019,9,TryingAnewStratton,M.Walters,FRE,FWD,99,86
2019,9,TryingAnewStratton,T.Adams,COL,BEN,90,0
2019,9,TryingAnewStratton,J.De Goey,COL,BEN,99,0
2019,9,TryingAnewStratton,O.Wines,PTA,BEN,79,0
2019,9,TryingAnewStratton,T.Cotchin,RIC,BEN,67,0
2019,9,Swimming n Titch,C.Sinclair,SYD,RUC,53,74
2019,9,Swimming n Titch,B.Brown,NTH,FWD,92,44
2019,9,Swimming n Titch,M.Bontempelli,WBD,MID,124,96
2019,9,Swimming n Titch,B.Sheppard,WCE,DEF,106,62
2019,9,Swimming n Titch,J.Cripps,WCE,FWD,69,93
2019,9,Swimming n Titch,L.Shuey,WCE,MID,107,119
2019,9,Swimming n Titch,J.Redden,WCE,MID,81,68
2019,9,Swimming n Titch,D.Zaharakis,ESS,MID,93,114
2019,9,Swimming n Titch,P.Dangerfield,GEE,FWD,74,115
2019,9,Swimming n Titch,S.Edwards,RIC,FWD,80,108
2019,9,Swimming n Titch,D.Prestia,RIC,MID,85,93
2019,9,Swimming n Titch,J.Kelly,GWS,MID,106,131
2019,9,Swimming n Titch,D.Thomas,CAR,DEF,91,52
2019,9,Swimming n Titch,J.Gresham,STK,FWD,57,78
2019,9,Swimming n Titch,D.Zorko,BRL,MID,95,121
2019,9,Swimming n Titch,A.Witherden,BRL,DEF,80,92
2019,9,Swimming n Titch,D.Rich,BRL,DEF,89,92
2019,9,Swimming n Titch,L.Ryan,FRE,DEF,92,80
2019,9,Swimming n Titch,D.Moore,COL,BEN,62,0
2019,9,Swimming n Titch,R.Gray,PTA,BEN,73,0
2019,9,Swimming n Titch,H.Crozier,WBD,BEN,92,58
2019,9,Swimming n Titch,R.Stanley,GEE,BEN,82,0
2019,9,Salt&VinegarCripps,A.Treloar,COL,MID,117,113
2019,9,Salt&VinegarCripps,D.Houston,PTA,DEF,79,82
2019,9,Salt&VinegarCripps,J.Westhoff,PTA,FWD,66,62
2019,9,Salt&VinegarCripps,T.Goldstein,NTH,RUC,107,109
2019,9,Salt&VinegarCripps,J.Johannisen,WBD,DEF,92,84
2019,9,Salt&VinegarCripps,T.McLean,WBD,FWD,74,78
2019,9,Salt&VinegarCripps,J.McGovern,WCE,DEF,76,110
2019,9,Salt&VinegarCripps,D.Sheed,WCE,MID,88,110
2019,9,Salt&VinegarCripps,C.Guthrie,GEE,DEF,81,67
2019,9,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,92,78
2019,9,Salt&VinegarCripps,G.Ablett,GEE,MID,114,61
2019,9,Salt&VinegarCripps,D.Martin,RIC,MID,99,128
2019,9,Salt&VinegarCripps,S.Walsh,CAR,MID,95,80
2019,9,Salt&VinegarCripps,B.Acres,STK,FWD,77,57
2019,9,Salt&VinegarCripps,J.Berry,BRL,MID,103,77
2019,9,Salt&VinegarCripps,L.Neale,BRL,MID,119,148
2019,9,Salt&VinegarCripps,C.Blakely,FRE,DEF,73,88
2019,9,Salt&VinegarCripps,R.Lobb,FRE,FWD,99,73
2019,9,Salt&VinegarCripps,T.Langdon,COL,BEN,87,42
2019,9,Salt&VinegarCripps,L.Franklin,SYD,BEN,76,0
2019,9,Salt&VinegarCripps,S.Coniglio,GWS,BEN,105,0
2019,9,Salt&VinegarCripps,K.Simpson,CAR,BEN,69,0
2019,9,Barbeques Treloar,B.Hardwick,HAW,DEF,79,71
2019,9,Barbeques Treloar,J.Gunston,HAW,FWD,76,60
2019,9,Barbeques Treloar,J.Ziebell,NTH,FWD,79,140
2019,9,Barbeques Treloar,B.Cunnington,NTH,MID,115,127
2019,9,Barbeques Treloar,L.Hunter,WBD,MID,106,86
2019,9,Barbeques Treloar,T.Liberatore,WBD,MID,72,76
2019,9,Barbeques Treloar,C.Ellis-Yolmen,ADE,MID,90,65
2019,9,Barbeques Treloar,T.Hawkins,GEE,FWD,99,86
2019,9,Barbeques Treloar,J.Selwood,GEE,MID,90,94
2019,9,Barbeques Treloar,N.Vlastuin,RIC,DEF,101,103
2019,9,Barbeques Treloar,L.Weller,GCS,DEF,86,90
2019,9,Barbeques Treloar,S.Mumford,GWS,RUC,88,104
2019,9,Barbeques Treloar,N.Haynes,GWS,DEF,89,76
2019,9,Barbeques Treloar,P.Cripps,CAR,MID,140,66
2019,9,Barbeques Treloar,S.Petrevski-Seton,CAR,FWD,75,34
2019,9,Barbeques Treloar,J.Newnes,STK,FWD,101,50
2019,9,Barbeques Treloar,H.Andrews,BRL,DEF,80,78
2019,9,Barbeques Treloar,N.Fyfe,FRE,MID,92,101
2019,9,Barbeques Treloar,L.Breust,HAW,BEN,71,90
2019,9,Barbeques Treloar,J.Polec,NTH,BEN,77,109
2019,9,Barbeques Treloar,L.Brown,ADE,BEN,57,62
2019,9,Barbeques Treloar,T.Bellchambers,ESS,BEN,104,73
2019,9,DEVQON.1,S.Sidebottom,COL,MID,88,120
2019,9,DEVQON.1,R.Henderson,HAW,MID,102,101
2019,9,DEVQON.1,T.Rockliff,PTA,MID,104,103
2019,9,DEVQON.1,T.Boak,PTA,FWD,99,106
2019,9,DEVQON.1,J.Pittard,NTH,DEF,97,59
2019,9,DEVQON.1,T.Lynch,ADE,FWD,74,100
2019,9,DEVQON.1,R.Sloane,ADE,MID,102,124
2019,9,DEVQON.1,A.Gaff,WCE,MID,122,110
2019,9,DEVQON.1,M.Hurley,ESS,DEF,84,100
2019,9,DEVQON.1,D.Parish,ESS,FWD,77,61
2019,9,DEVQON.1,T.Kelly,GEE,FWD,119,87
2019,9,DEVQON.1,J.Harbrow,GCS,DEF,78,85
2019,9,DEVQON.1,C.Oliver,MEL,MID,114,115
2019,9,DEVQON.1,C.Salem,MEL,DEF,98,59
2019,9,DEVQON.1,T.Taranto,GWS,MID,96,144
2019,9,DEVQON.1,S.Savage,STK,DEF,106,113
2019,9,DEVQON.1,R.Marshall,STK,FWD,107,90
2019,9,DEVQON.1,S.Martin,BRL,RUC,97,88
2019,9,DEVQON.1,L.Shiels,HAW,BEN,88,73
2019,9,DEVQON.1,W.Milera,ADE,BEN,88,0
2019,9,DEVQON.1,Z.Tuohy,GEE,BEN,79,81
2019,9,DEVQON.1,P.Hanley,GCS,BEN,97,0
2019,9,Man of Steele,B.Grundy,COL,RUC,141,144
2019,9,Man of Steele,J.Stephenson,COL,FWD,85,84
2019,9,Man of Steele,T.Papley,SYD,FWD,85,85
2019,9,Man of Steele,S.Lycett,PTA,FWD,82,56
2019,9,Man of Steele,J.Macmillan,NTH,DEF,81,112
2019,9,Man of Steele,C.Daniel,WBD,FWD,102,77
2019,9,Man of Steele,R.Laird,ADE,DEF,100,89
2019,9,Man of Steele,E.Yeo,WCE,MID,90,136
2019,9,Man of Steele,D.Shiel,ESS,MID,98,130
2019,9,Man of Steele,T.Stewart,GEE,DEF,103,114
2019,9,Man of Steele,M.Duncan,GEE,MID,108,144
2019,9,Man of Steele,K.Lambert,RIC,FWD,82,79
2019,9,Man of Steele,B.Houli,RIC,DEF,116,102
2019,9,Man of Steele,A.Brayshaw,MEL,MID,84,78
2019,9,Man of Steele,H.Shaw,GWS,DEF,88,103
2019,9,Man of Steele,J.Steele,STK,MID,115,95
2019,9,Man of Steele,S.Ross,STK,MID,114,70
2019,9,Man of Steele,D.Mundy,FRE,MID,113,141
2019,9,Man of Steele,T.Phillips,COL,BEN,93,75
2019,9,Man of Steele,J.P.Kennedy,SYD,BEN,100,0
2019,9,Man of Steele,J.Trengove,WBD,BEN,87,113
2019,9,Man of Steele,M.Kreuzer,CAR,BEN,72,72
2019,9,Fire The Worpedo,S.Pendlebury,COL,MID,100,79
2019,9,Fire The Worpedo,D.Beams,COL,MID,93,90
2019,9,Fire The Worpedo,D.Rampe,SYD,DEF,88,81
2019,9,Fire The Worpedo,J.Worpel,HAW,FWD,85,98
2019,9,Fire The Worpedo,J.O'Meara,HAW,MID,85,103
2019,9,Fire The Worpedo,M.Wallis,WBD,FWD,72,109
2019,9,Fire The Worpedo,A.Keath,ADE,DEF,83,69
2019,9,Fire The Worpedo,B.Crouch,ADE,MID,87,119
2019,9,Fire The Worpedo,A.McDonald-Tipungwuti,ESS,FWD,77,76
2019,9,Fire The Worpedo,Z.Merrett,ESS,MID,116,121
2019,9,Fire The Worpedo,B.Ellis,RIC,DEF,106,107
2019,9,Fire The Worpedo,L.Baker,RIC,FWD,82,54
2019,9,Fire The Worpedo,D.Swallow,GCS,MID,89,72
2019,9,Fire The Worpedo,M.Gawn,MEL,RUC,125,144
2019,9,Fire The Worpedo,A.Tomlinson,GWS,MID,91,77
2019,9,Fire The Worpedo,J.Finlayson,GWS,DEF,81,135
2019,9,Fire The Worpedo,L.Whitfield,GWS,DEF,94,170
2019,9,Fire The Worpedo,J.Cameron,GWS,FWD,80,108
2019,9,Fire The Worpedo,C.Mills,SYD,BEN,74,67
2019,9,Fire The Worpedo,G.Hewett,SYD,BEN,105,127
2019,9,Fire The Worpedo,A.Saad,ESS,BEN,84,112
2019,9,Fire The Worpedo,J.Short,RIC,BEN,71,0
2019,9,Casting Crouch,Z.Jones,SYD,DEF,91,46
2019,9,Casting Crouch,I.Heeney,SYD,MID,85,116
2019,9,Casting Crouch,B.McEvoy,HAW,RUC,104,39
2019,9,Casting Crouch,S.Gray,PTA,FWD,80,101
2019,9,Casting Crouch,S.Atley,NTH,FWD,86,40
2019,9,Casting Crouch,S.Higgins,NTH,MID,100,65
2019,9,Casting Crouch,T.Dumont,NTH,MID,95,96
2019,9,Casting Crouch,M.Suckling,WBD,DEF,103,35
2019,9,Casting Crouch,J.Macrae,WBD,MID,115,124
2019,9,Casting Crouch,H.Greenwood,ADE,MID,87,53
2019,9,Casting Crouch,B.Smith,ADE,DEF,94,96
2019,9,Casting Crouch,J.Martin,GCS,FWD,64,84
2019,9,Casting Crouch,Z.Williams,GWS,DEF,97,75
2019,9,Casting Crouch,N.Newman,CAR,DEF,80,118
2019,9,Casting Crouch,J.Billings,STK,FWD,120,100
2019,9,Casting Crouch,H.McCluggage,BRL,MID,103,74
2019,9,Casting Crouch,M.Robinson,BRL,FWD,94,80
2019,9,Casting Crouch,E.Langdon,FRE,MID,94,63
2019,9,Casting Crouch,J.Howe,COL,BEN,65,68
2019,9,Casting Crouch,M.Crouch,ADE,BEN,104,0
2019,9,Casting Crouch,S.Menegola,GEE,BEN,83,0
2019,9,Casting Crouch,M.Hore,MEL,BEN,89,75
2019,10,TryingAnewStratton,J.Anderson,NTH,MID,102,96
2019,10,TryingAnewStratton,J.Crisp,COL,DEF,100,99
2019,10,TryingAnewStratton,M.Walters,FRE,FWD,94,110
2019,10,TryingAnewStratton,J.Witts,GCS,RUC,97,109
2019,10,TryingAnewStratton,B.Fiorini,GCS,MID,99,97
2019,10,TryingAnewStratton,T.Greene,GWS,FWD,90,84
2019,10,TryingAnewStratton,J.Hopper,GWS,MID,107,91
2019,10,TryingAnewStratton,B.Deledio,GWS,MID,72,60
2019,10,TryingAnewStratton,B.Parfitt,GEE,FWD,74,97
2019,10,TryingAnewStratton,L.Parker,SYD,MID,112,135
2019,10,TryingAnewStratton,J.Lloyd,SYD,DEF,103,115
2019,10,TryingAnewStratton,J.Sicily,HAW,DEF,89,91
2019,10,TryingAnewStratton,J.Harmes,MEL,MID,98,99
2019,10,TryingAnewStratton,Z.Fisher,CAR,FWD,61,49
2019,10,TryingAnewStratton,D.Heppell,ESS,MID,92,77
2019,10,TryingAnewStratton,C.Hooker,ESS,DEF,83,69
2019,10,TryingAnewStratton,J.Dunkley,WBD,FWD,120,130
2019,10,TryingAnewStratton,S.Hurn,WCE,DEF,111,112
2019,10,TryingAnewStratton,T.Cotchin,RIC,BEN,84,0
2019,10,TryingAnewStratton,T.Adams,COL,BEN,92,0
2019,10,TryingAnewStratton,J.De Goey,COL,BEN,85,0
2019,10,TryingAnewStratton,O.Wines,PTA,BEN,78,0
2019,10,Barbeques Treloar,B.Cunnington,NTH,MID,112,99
2019,10,Barbeques Treloar,J.Polec,NTH,MID,89,93
2019,10,Barbeques Treloar,J.Ziebell,NTH,FWD,90,50
2019,10,Barbeques Treloar,N.Vlastuin,RIC,DEF,122,108
2019,10,Barbeques Treloar,N.Fyfe,FRE,MID,112,126
2019,10,Barbeques Treloar,L.Weller,GCS,DEF,100,87
2019,10,Barbeques Treloar,N.Haynes,GWS,DEF,86,91
2019,10,Barbeques Treloar,S.Mumford,GWS,RUC,95,61
2019,10,Barbeques Treloar,T.Hawkins,GEE,FWD,105,122
2019,10,Barbeques Treloar,J.Selwood,GEE,MID,95,89
2019,10,Barbeques Treloar,H.Andrews,BRL,DEF,95,118
2019,10,Barbeques Treloar,B.Hardwick,HAW,DEF,85,57
2019,10,Barbeques Treloar,L.Breust,HAW,FWD,80,71
2019,10,Barbeques Treloar,J.Gunston,HAW,FWD,95,144
2019,10,Barbeques Treloar,J.Newnes,STK,FWD,66,60
2019,10,Barbeques Treloar,P.Cripps,CAR,MID,108,116
2019,10,Barbeques Treloar,T.Liberatore,WBD,MID,72,110
2019,10,Barbeques Treloar,L.Hunter,WBD,MID,96,84
2019,10,Barbeques Treloar,C.Ellis-Yolmen,ADE,BEN,83,134
2019,10,Barbeques Treloar,C.Rozee,PTA,BEN,86,66
2019,10,Barbeques Treloar,S.Petrevski-Seton,CAR,BEN,80,92
2019,10,Barbeques Treloar,T.Bellchambers,ESS,BEN,89,124
2019,10,Swimming n Titch,S.Edwards,RIC,FWD,77,125
2019,10,Swimming n Titch,D.Prestia,RIC,MID,109,112
2019,10,Swimming n Titch,L.Ryan,FRE,DEF,108,131
2019,10,Swimming n Titch,J.Kelly,GWS,MID,139,148
2019,10,Swimming n Titch,R.Stanley,GEE,RUC,85,64
2019,10,Swimming n Titch,A.Witherden,BRL,DEF,67,54
2019,10,Swimming n Titch,D.Zorko,BRL,MID,121,117
2019,10,Swimming n Titch,D.Rich,BRL,DEF,86,100
2019,10,Swimming n Titch,C.Cameron,BRL,FWD,94,63
2019,10,Swimming n Titch,J.Ceglar,HAW,FWD,89,87
2019,10,Swimming n Titch,R.Gray,PTA,FWD,77,89
2019,10,Swimming n Titch,D.Thomas,CAR,DEF,87,63
2019,10,Swimming n Titch,D.Zaharakis,ESS,MID,84,77
2019,10,Swimming n Titch,M.Bontempelli,WBD,MID,112,118
2019,10,Swimming n Titch,J.Redden,WCE,MID,82,113
2019,10,Swimming n Titch,L.Shuey,WCE,MID,113,136
2019,10,Swimming n Titch,B.Sheppard,WCE,DEF,73,62
2019,10,Swimming n Titch,J.Cripps,WCE,FWD,92,87
2019,10,Swimming n Titch,D.Moore,COL,BEN,93,0
2019,10,Swimming n Titch,P.Dangerfield,GEE,BEN,86,0
2019,10,Swimming n Titch,J.Gresham,STK,BEN,66,114
2019,10,Swimming n Titch,H.Crozier,WBD,BEN,91,87
2019,10,Man of Steele,J.Macmillan,NTH,DEF,102,45
2019,10,Man of Steele,B.Houli,RIC,DEF,136,142
2019,10,Man of Steele,J.Stephenson,COL,FWD,73,70
2019,10,Man of Steele,B.Grundy,COL,RUC,144,165
2019,10,Man of Steele,D.Mundy,FRE,FWD,112,92
2019,10,Man of Steele,H.Shaw,GWS,DEF,97,85
2019,10,Man of Steele,T.Stewart,GEE,DEF,98,88
2019,10,Man of Steele,M.Duncan,GEE,MID,127,123
2019,10,Man of Steele,G.Rohan,GEE,FWD,80,67
2019,10,Man of Steele,J.Kennedy,SYD,MID,114,68
2019,10,Man of Steele,T.Papley,SYD,FWD,74,46
2019,10,Man of Steele,R.Laird,ADE,DEF,107,96
2019,10,Man of Steele,A.Brayshaw,MEL,MID,79,71
2019,10,Man of Steele,J.Steele,STK,MID,93,99
2019,10,Man of Steele,S.Ross,STK,MID,94,86
2019,10,Man of Steele,D.Shiel,ESS,MID,103,68
2019,10,Man of Steele,C.Daniel,WBD,FWD,98,106
2019,10,Man of Steele,E.Yeo,WCE,MID,129,115
2019,10,Man of Steele,K.Lambert,RIC,BEN,102,0
2019,10,Man of Steele,T.Phillips,COL,BEN,96,65
2019,10,Man of Steele,S.Lycett,PTA,BEN,77,0
2019,10,Man of Steele,M.Kreuzer,CAR,BEN,99,79
2019,10,Salt&VinegarCripps,T.Goldstein,NTH,RUC,100,140
2019,10,Salt&VinegarCripps,D.Martin,RIC,MID,101,92
2019,10,Salt&VinegarCripps,A.Treloar,COL,MID,108,93
2019,10,Salt&VinegarCripps,C.Blakely,FRE,DEF,77,69
2019,10,Salt&VinegarCripps,R.Lobb,FRE,FWD,91,127
2019,10,Salt&VinegarCripps,S.Coniglio,GWS,MID,89,76
2019,10,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,93,94
2019,10,Salt&VinegarCripps,G.Ablett,GEE,MID,92,93
2019,10,Salt&VinegarCripps,L.Franklin,SYD,FWD,55,39
2019,10,Salt&VinegarCripps,L.Neale,BRL,MID,116,79
2019,10,Salt&VinegarCripps,D.Houston,PTA,DEF,93,98
2019,10,Salt&VinegarCripps,J.Westhoff,PTA,FWD,71,71
2019,10,Salt&VinegarCripps,L.Dunstan,STK,MID,102,122
2019,10,Salt&VinegarCripps,K.Simpson,CAR,DEF,72,74
2019,10,Salt&VinegarCripps,J.Johannisen,WBD,DEF,99,104
2019,10,Salt&VinegarCripps,T.McLean,WBD,FWD,71,61
2019,10,Salt&VinegarCripps,D.Sheed,WCE,MID,85,112
2019,10,Salt&VinegarCripps,J.McGovern,WCE,DEF,100,83
2019,10,Salt&VinegarCripps,C.Guthrie,GEE,BEN,76,94
2019,10,Salt&VinegarCripps,J.Berry,BRL,BEN,83,0
