SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS
2017,17,Tuohy's Extra Dry,M.Hurley,ESS,DEF,106,133
2017,17,Tuohy's Extra Dry,S.Grigg,RIC,MID,70,72
2017,17,Tuohy's Extra Dry,R.Sloane,ADE,MID,76,50
2017,17,Tuohy's Extra Dry,J.Jenkins,ADE,FWD,100,90
2017,17,Tuohy's Extra Dry,R.Henderson,HAW,BEN,77,74
2017,17,Tuohy's Extra Dry,I.Smith,HAW,BEN,70,84
2017,17,Tuohy's Extra Dry,S.Hill,FRE,BEN,65,73
2017,17,Tuohy's Extra Dry,E.Betts,ADE,BEN,69,81
2017,18,Tuohy's Extra Dry,R.Henderson,HAW,DEF,76,81
2017,18,Tuohy's Extra Dry,T.McLean,WBD,FWD,108,97
2017,18,Tuohy's Extra Dry,B.Gibbs,CAR,MID,115,45
2017,18,Tuohy's Extra Dry,S.Kerridge,CAR,MID,77,89
2017,18,Tuohy's Extra Dry,T.Papley,SYD,FWD,75,68
2017,18,Tuohy's Extra Dry,Z.Tuohy,GEE,DEF,82,101
2017,18,Tuohy's Extra Dry,L.Henderson,GEE,DEF,90,76
2017,18,Tuohy's Extra Dry,N.Wilson,GWS,DEF,72,88
2017,18,Tuohy's Extra Dry,L.Whitfield,GWS,MID,113,99
2017,18,Tuohy's Extra Dry,T.Scully,GWS,MID,76,75
2017,18,Tuohy's Extra Dry,J.Witts,GCS,RUC,95,99
2017,18,Tuohy's Extra Dry,T.Lynch,GCS,FWD,69,77
2017,18,Tuohy's Extra Dry,Z.Merrett,ESS,MID,118,98
2017,18,Tuohy's Extra Dry,M.Hurley,ESS,DEF,99,77
2017,18,Tuohy's Extra Dry,S.Grigg,RIC,MID,74,75
2017,18,Tuohy's Extra Dry,R.Sloane,ADE,MID,97,169
2017,18,Tuohy's Extra Dry,J.Jenkins,ADE,FWD,93,59
2017,18,Tuohy's Extra Dry,E.Betts,ADE,FWD,66,60
2017,18,Tuohy's Extra Dry,I.Smith,HAW,BEN,70,79
2017,18,Tuohy's Extra Dry,R.Murphy,WBD,BEN,69,59
2017,18,Tuohy's Extra Dry,S.May,GCS,BEN,68,0
2017,18,Tuohy's Extra Dry,G.Ablett,GCS,BEN,120,0
2017,19,Tuohy's Extra Dry,R.Henderson,HAW,DEF,64,56
2017,19,Tuohy's Extra Dry,T.McLean,WBD,FWD,101,61
2017,19,Tuohy's Extra Dry,W.Hoskin-Elliott,COL,FWD,89,74
2017,19,Tuohy's Extra Dry,B.Gibbs,CAR,MID,105,58
2017,19,Tuohy's Extra Dry,S.Kerridge,CAR,MID,82,85
2017,19,Tuohy's Extra Dry,T.Papley,SYD,FWD,81,104
2017,19,Tuohy's Extra Dry,Z.Tuohy,GEE,DEF,77,62
2017,19,Tuohy's Extra Dry,L.Henderson,GEE,DEF,90,68
2017,19,Tuohy's Extra Dry,N.Wilson,GWS,DEF,71,89
2017,19,Tuohy's Extra Dry,L.Whitfield,GWS,MID,107,82
2017,19,Tuohy's Extra Dry,T.Scully,GWS,MID,77,66
2017,19,Tuohy's Extra Dry,T.Lynch,GCS,FWD,82,113
2017,19,Tuohy's Extra Dry,J.Witts,GCS,RUC,91,82
2017,19,Tuohy's Extra Dry,Z.Merrett,ESS,MID,103,67
2017,19,Tuohy's Extra Dry,M.Hurley,ESS,DEF,100,118
2017,19,Tuohy's Extra Dry,S.Grigg,RIC,MID,71,85
2017,19,Tuohy's Extra Dry,R.Sloane,ADE,MID,88,36
2017,19,Tuohy's Extra Dry,J.Jenkins,ADE,FWD,89,62
2017,19,Tuohy's Extra Dry,I.Smith,HAW,BEN,78,111
2017,19,Tuohy's Extra Dry,R.Murphy,WBD,BEN,64,75
2017,19,Tuohy's Extra Dry,S.May,GCS,BEN,68,0
2017,19,Tuohy's Extra Dry,G.Ablett,GCS,BEN,120,0
2017,20,Tuohy's Extra Dry,T.McLean,WBD,FWD,109,129
2017,20,Tuohy's Extra Dry,W.Hoskin-Elliott,COL,FWD,92,74
2017,20,Tuohy's Extra Dry,B.Gibbs,CAR,MID,101,124
2017,20,Tuohy's Extra Dry,T.Papley,SYD,FWD,79,83
2017,20,Tuohy's Extra Dry,Z.Tuohy,GEE,DEF,83,107
2017,20,Tuohy's Extra Dry,L.Henderson,GEE,DEF,92,79
2017,20,Tuohy's Extra Dry,Z.Smith,GEE,RUC,116,119
2017,20,Tuohy's Extra Dry,N.Wilson,GWS,DEF,65,73
2017,20,Tuohy's Extra Dry,L.Whitfield,GWS,MID,93,68
2017,20,Tuohy's Extra Dry,T.Scully,GWS,MID,82,108
2017,20,Tuohy's Extra Dry,S.May,GCS,DEF,66,81
2017,20,Tuohy's Extra Dry,T.Lynch,GCS,FWD,73,77
2017,20,Tuohy's Extra Dry,G.Ablett,GCS,MID,111,90
2017,20,Tuohy's Extra Dry,Z.Merrett,ESS,MID,104,95
2017,20,Tuohy's Extra Dry,M.Hurley,ESS,DEF,100,100
2017,20,Tuohy's Extra Dry,S.Grigg,RIC,MID,73,71
2017,20,Tuohy's Extra Dry,R.Sloane,ADE,MID,101,151
2017,20,Tuohy's Extra Dry,J.Jenkins,ADE,FWD,82,82
2017,20,Tuohy's Extra Dry,R.Henderson,HAW,BEN,63,51
2017,20,Tuohy's Extra Dry,I.Smith,HAW,BEN,82,83
2017,20,Tuohy's Extra Dry,S.Kerridge,CAR,BEN,73,57
2017,20,Tuohy's Extra Dry,J.Witts,GCS,BEN,91,0
2017,21,Tuohy's Extra Dry,I.Smith,HAW,FWD,94,118
2017,21,Tuohy's Extra Dry,T.McLean,WBD,FWD,100,77
2017,21,Tuohy's Extra Dry,W.Hoskin-Elliott,COL,FWD,86,52
2017,21,Tuohy's Extra Dry,B.Gibbs,CAR,MID,100,97
2017,21,Tuohy's Extra Dry,S.Kerridge,CAR,MID,75,103
2017,21,Tuohy's Extra Dry,T.Papley,SYD,FWD,78,81
2017,21,Tuohy's Extra Dry,Z.Tuohy,GEE,DEF,89,105
2017,21,Tuohy's Extra Dry,L.Henderson,GEE,DEF,86,89
2017,21,Tuohy's Extra Dry,Z.Smith,GEE,RUC,110,80
2017,21,Tuohy's Extra Dry,N.Wilson,GWS,DEF,72,84
2017,21,Tuohy's Extra Dry,L.Whitfield,GWS,MID,99,105
2017,21,Tuohy's Extra Dry,T.Scully,GWS,MID,86,103
2017,21,Tuohy's Extra Dry,S.May,GCS,DEF,64,68
2017,21,Tuohy's Extra Dry,M.Hurley,ESS,DEF,101,120
2017,21,Tuohy's Extra Dry,S.Grigg,RIC,MID,68,71
2017,21,Tuohy's Extra Dry,L.Dunstan,STK,MID,94,88
2017,21,Tuohy's Extra Dry,R.Sloane,ADE,MID,101,92
2017,21,Tuohy's Extra Dry,J.Jenkins,ADE,FWD,84,121
2017,21,Tuohy's Extra Dry,R.Henderson,HAW,BEN,69,96
2017,21,Tuohy's Extra Dry,G.Ablett,GCS,BEN,111,0
2017,21,Tuohy's Extra Dry,J.Witts,GCS,BEN,91,0
2017,21,Tuohy's Extra Dry,Z.Merrett,ESS,BEN,104,0
2017,1,Absolute Steins,J.Stringer,WBD,FWD,71,51
2017,1,Absolute Steins,L.Hunter,WBD,MID,87,94
2017,1,Absolute Steins,T.Goldstein,NTH,RUC,104,105
2017,1,Absolute Steins,M.Murphy,CAR,MID,97,138
2017,1,Absolute Steins,L.Franklin,SYD,FWD,113,125
2017,1,Absolute Steins,D.Hannebery,SYD,MID,87,52
2017,1,Absolute Steins,J.Selwood,GEE,MID,121,106
2017,1,Absolute Steins,Z.Williams,GWS,DEF,90,92
2017,1,Absolute Steins,D.Smith,GWS,FWD,70,65
2017,1,Absolute Steins,J.Kelly,GWS,MID,85,105
2017,1,Absolute Steins,N.Haynes,GWS,DEF,81,60
2017,1,Absolute Steins,B.Houli,RIC,DEF,83,43
2017,1,Absolute Steins,J.Steven,STK,MID,86,75
2017,1,Absolute Steins,J.Billings,STK,FWD,88,75
2017,1,Absolute Steins,B.Smith,ADE,DEF,73,85
2017,1,Absolute Steins,L.Shuey,WCE,MID,98,89
2017,1,Absolute Steins,S.Wellingham,WCE,DEF,58,82
2017,1,Absolute Steins,E.Yeo,WCE,FWD,109,139
2017,1,Absolute Steins,J.De Goey,COL,BEN,75,0
2017,1,Absolute Steins,C.Salem,MEL,BEN,56,63
2017,1,Absolute Steins,E.Curnow,CAR,BEN,95,54
2017,1,Absolute Steins,B.Stanton,ESS,BEN,78,74
2017,2,Absolute Steins,L.Hunter,WBD,MID,83,74
2017,2,Absolute Steins,M.Kreuzer,CAR,RUC,88,71
2017,2,Absolute Steins,M.Murphy,CAR,MID,108,130
2017,2,Absolute Steins,L.Franklin,SYD,FWD,115,103
2017,2,Absolute Steins,D.Hannebery,SYD,MID,80,71
2017,2,Absolute Steins,J.Selwood,GEE,MID,125,128
2017,2,Absolute Steins,Z.Williams,GWS,DEF,89,84
2017,2,Absolute Steins,D.Smith,GWS,FWD,73,98
2017,2,Absolute Steins,J.Kelly,GWS,MID,91,120
2017,2,Absolute Steins,N.Haynes,GWS,DEF,74,51
2017,2,Absolute Steins,S.McKernan,ESS,FWD,68,92
2017,2,Absolute Steins,B.Houli,RIC,DEF,87,107
2017,2,Absolute Steins,J.Steven,STK,MID,79,63
2017,2,Absolute Steins,J.Billings,STK,FWD,86,67
2017,2,Absolute Steins,B.Smith,ADE,DEF,74,81
2017,2,Absolute Steins,L.Shuey,WCE,MID,104,141
2017,2,Absolute Steins,S.Wellingham,WCE,DEF,58,68
2017,2,Absolute Steins,E.Yeo,WCE,FWD,115,102
2017,2,Absolute Steins,J.Stringer,WBD,BEN,72,81
2017,2,Absolute Steins,J.De Goey,COL,BEN,79,0
2017,2,Absolute Steins,T.Goldstein,NTH,BEN,102,0
2017,2,Absolute Steins,L.Spurr,FRE,BEN,89,89
2017,3,Absolute Steins,J.Stringer,WBD,FWD,74,88
2017,3,Absolute Steins,L.Hunter,WBD,MID,81,86
2017,3,Absolute Steins,C.Salem,MEL,DEF,67,76
2017,3,Absolute Steins,T.Goldstein,NTH,RUC,91,52
2017,3,Absolute Steins,M.Murphy,CAR,MID,124,158
2017,3,Absolute Steins,L.Franklin,SYD,FWD,110,74
2017,3,Absolute Steins,D.Hannebery,SYD,MID,80,112
2017,3,Absolute Steins,J.Selwood,GEE,MID,127,121
2017,3,Absolute Steins,D.Smith,GWS,FWD,75,92
2017,3,Absolute Steins,J.Kelly,GWS,MID,95,110
2017,3,Absolute Steins,Z.Williams,GWS,DEF,94,109
2017,3,Absolute Steins,S.McKernan,ESS,FWD,72,0
2017,3,Absolute Steins,L.Spurr,FRE,DEF,83,44
2017,3,Absolute Steins,B.Houli,RIC,DEF,86,88
2017,3,Absolute Steins,J.Billings,STK,MID,81,53
2017,3,Absolute Steins,B.Smith,ADE,DEF,74,73
2017,3,Absolute Steins,L.Shuey,WCE,MID,105,109
2017,3,Absolute Steins,E.Yeo,WCE,FWD,117,83
2017,3,Absolute Steins,M.Kreuzer,CAR,BEN,97,117
2017,3,Absolute Steins,N.Haynes,GWS,BEN,74,81
2017,3,Absolute Steins,J.Steven,STK,BEN,81,0
2017,3,Absolute Steins,S.Wellingham,WCE,BEN,63,89
2017,4,Absolute Steins,J.Stringer,WBD,FWD,79,97
2017,4,Absolute Steins,L.Hunter,WBD,MID,76,67
2017,4,Absolute Steins,C.Salem,MEL,DEF,71,90
2017,4,Absolute Steins,A.Neal-Bullen,MEL,MID,87,90
2017,4,Absolute Steins,T.Goldstein,NTH,RUC,89,96
2017,4,Absolute Steins,M.Murphy,CAR,MID,134,123
2017,4,Absolute Steins,D.Hannebery,SYD,MID,77,95
2017,4,Absolute Steins,L.Franklin,SYD,FWD,106,77
2017,4,Absolute Steins,J.Selwood,GEE,MID,126,110
2017,4,Absolute Steins,Z.Williams,GWS,DEF,94,90
2017,4,Absolute Steins,J.Kelly,GWS,MID,96,92
2017,4,Absolute Steins,D.Smith,GWS,FWD,69,53
2017,4,Absolute Steins,B.Houli,RIC,DEF,86,89
2017,4,Absolute Steins,B.Smith,ADE,DEF,77,95
2017,4,Absolute Steins,R.Douglas,ADE,FWD,73,75
2017,4,Absolute Steins,L.Shuey,WCE,MID,109,127
2017,4,Absolute Steins,S.Wellingham,WCE,DEF,63,64
2017,4,Absolute Steins,E.Yeo,WCE,FWD,133,141
2017,4,Absolute Steins,M.Kreuzer,CAR,BEN,90,43
2017,4,Absolute Steins,N.Haynes,GWS,BEN,80,113
2017,4,Absolute Steins,L.Spurr,FRE,BEN,82,71
2017,4,Absolute Steins,J.Steven,STK,BEN,77,0
2017,5,Absolute Steins,J.Stringer,WBD,FWD,82,90
2017,5,Absolute Steins,L.Hunter,WBD,MID,67,45
2017,5,Absolute Steins,C.Salem,MEL,DEF,72,78
2017,5,Absolute Steins,A.Neal-Bullen,MEL,FWD,94,85
2017,5,Absolute Steins,T.Goldstein,NTH,RUC,85,87
2017,5,Absolute Steins,M.Murphy,CAR,MID,131,69
2017,5,Absolute Steins,L.Franklin,SYD,FWD,101,70
2017,5,Absolute Steins,D.Hannebery,SYD,MID,76,112
2017,5,Absolute Steins,J.Selwood,GEE,MID,136,154
2017,5,Absolute Steins,J.Kelly,GWS,MID,98,96
2017,5,Absolute Steins,Z.Williams,GWS,DEF,96,96
2017,5,Absolute Steins,A.Hall,GCS,MID,98,85
2017,5,Absolute Steins,B.Houli,RIC,DEF,86,87
2017,5,Absolute Steins,B.Smith,ADE,DEF,77,74
2017,5,Absolute Steins,R.Douglas,ADE,FWD,71,68
2017,5,Absolute Steins,L.Shuey,WCE,MID,107,95
2017,5,Absolute Steins,S.Wellingham,WCE,DEF,63,63
2017,5,Absolute Steins,E.Yeo,WCE,FWD,129,59
2017,5,Absolute Steins,J.De Goey,COL,BEN,77,0
2017,5,Absolute Steins,M.Kreuzer,CAR,BEN,91,0
2017,5,Absolute Steins,D.Smith,GWS,BEN,71,93
2017,5,Absolute Steins,J.Steven,STK,BEN,74,88
2017,6,Absolute Steins,J.Stringer,WBD,FWD,85,70
2017,6,Absolute Steins,C.Salem,MEL,DEF,73,70
2017,6,Absolute Steins,A.Neal-Bullen,MEL,FWD,83,41
2017,6,Absolute Steins,T.Goldstein,NTH,RUC,81,77
2017,6,Absolute Steins,A.Mullett,NTH,DEF,83,93
2017,6,Absolute Steins,M.Murphy,CAR,MID,121,88
2017,6,Absolute Steins,L.Franklin,SYD,FWD,91,82
2017,6,Absolute Steins,D.Hannebery,SYD,MID,85,103
2017,6,Absolute Steins,J.Selwood,GEE,MID,128,73
2017,6,Absolute Steins,Z.Williams,GWS,DEF,101,120
2017,6,Absolute Steins,D.Smith,GWS,FWD,77,96
2017,6,Absolute Steins,J.Kelly,GWS,MID,95,93
2017,6,Absolute Steins,A.Hall,GCS,MID,87,66
2017,6,Absolute Steins,B.Houli,RIC,DEF,93,77
2017,6,Absolute Steins,J.Steven,STK,MID,80,107
2017,6,Absolute Steins,B.Smith,ADE,DEF,75,76
2017,6,Absolute Steins,L.Shuey,WCE,MID,109,98
2017,6,Absolute Steins,E.Yeo,WCE,FWD,132,150
2017,6,Absolute Steins,L.Hunter,WBD,BEN,63,74
2017,6,Absolute Steins,J.De Goey,COL,BEN,77,0
2017,6,Absolute Steins,M.Kreuzer,CAR,BEN,92,79
2017,6,Absolute Steins,C.Hampton,ADE,BEN,69,41
2017,7,Absolute Steins,J.Stringer,WBD,FWD,75,28
2017,7,Absolute Steins,J.De Goey,COL,FWD,77,72
2017,7,Absolute Steins,C.Salem,MEL,DEF,60,56
2017,7,Absolute Steins,T.Goldstein,NTH,RUC,82,111
2017,7,Absolute Steins,M.Murphy,CAR,MID,118,118
2017,7,Absolute Steins,L.Franklin,SYD,FWD,104,160
2017,7,Absolute Steins,D.Hannebery,SYD,MID,93,118
2017,7,Absolute Steins,J.Selwood,GEE,MID,121,95
2017,7,Absolute Steins,D.Smith,GWS,FWD,77,101
2017,7,Absolute Steins,J.Kelly,GWS,MID,93,108
2017,7,Absolute Steins,Z.Williams,GWS,DEF,102,90
2017,7,Absolute Steins,A.Hall,GCS,MID,103,120
2017,7,Absolute Steins,M.Johnson,FRE,DEF,101,109
2017,7,Absolute Steins,B.Houli,RIC,DEF,92,103
2017,7,Absolute Steins,J.Steven,STK,MID,80,120
2017,7,Absolute Steins,B.Smith,ADE,DEF,69,48
2017,7,Absolute Steins,L.Shuey,WCE,MID,100,97
2017,7,Absolute Steins,E.Yeo,WCE,FWD,138,125
2017,7,Absolute Steins,L.Hunter,WBD,BEN,73,126
2017,7,Absolute Steins,A.Neal-Bullen,MEL,BEN,83,0
2017,7,Absolute Steins,A.Mullett,NTH,BEN,83,0
2017,7,Absolute Steins,M.Kreuzer,CAR,BEN,93,127
2017,8,Absolute Steins,J.Roughead,HAW,FWD,103,99
2017,8,Absolute Steins,A.Mullett,NTH,DEF,83,0
2017,8,Absolute Steins,T.Goldstein,NTH,RUC,92,107
2017,8,Absolute Steins,M.Murphy,CAR,MID,108,108
2017,8,Absolute Steins,L.Franklin,SYD,FWD,106,82
2017,8,Absolute Steins,D.Hannebery,SYD,MID,97,134
2017,8,Absolute Steins,J.Selwood,GEE,MID,112,78
2017,8,Absolute Steins,D.Smith,GWS,FWD,78,95
2017,8,Absolute Steins,J.Kelly,GWS,MID,100,147
2017,8,Absolute Steins,Z.Williams,GWS,DEF,99,92
2017,8,Absolute Steins,A.Hall,GCS,MID,106,109
2017,8,Absolute Steins,M.Johnson,FRE,DEF,107,99
2017,8,Absolute Steins,B.Hill,FRE,FWD,103,108
2017,8,Absolute Steins,B.Houli,RIC,DEF,87,65
2017,8,Absolute Steins,J.Steven,STK,MID,86,110
2017,8,Absolute Steins,J.Webster,STK,DEF,56,16
2017,8,Absolute Steins,L.Shuey,WCE,MID,97,93
2017,8,Absolute Steins,E.Yeo,WCE,FWD,144,109
2017,8,Absolute Steins,L.Hunter,WBD,BEN,71,76
2017,8,Absolute Steins,J.De Goey,COL,BEN,78,55
2017,8,Absolute Steins,M.Kreuzer,CAR,BEN,100,104
2017,8,Absolute Steins,B.Smith,ADE,BEN,71,84
2017,9,Absolute Steins,J.Roughead,HAW,FWD,110,79
2017,9,Absolute Steins,L.Hunter,WBD,MID,66,39
2017,9,Absolute Steins,C.Salem,MEL,DEF,57,46
2017,9,Absolute Steins,A.Mullett,NTH,DEF,85,61
2017,9,Absolute Steins,T.Goldstein,NTH,RUC,100,135
2017,9,Absolute Steins,M.Murphy,CAR,MID,108,123
2017,9,Absolute Steins,L.Franklin,SYD,FWD,105,76
2017,9,Absolute Steins,D.Hannebery,SYD,MID,104,137
2017,9,Absolute Steins,J.Selwood,GEE,MID,115,126
2017,9,Absolute Steins,J.Kelly,GWS,MID,102,101
2017,9,Absolute Steins,Z.Williams,GWS,DEF,95,72
2017,9,Absolute Steins,M.Johnson,FRE,DEF,109,95
2017,9,Absolute Steins,M.Walters,FRE,FWD,103,135
2017,9,Absolute Steins,B.Hill,FRE,FWD,102,58
2017,9,Absolute Steins,B.Houli,RIC,DEF,87,88
2017,9,Absolute Steins,J.Steven,STK,MID,92,93
2017,9,Absolute Steins,L.Shuey,WCE,MID,88,78
2017,9,Absolute Steins,E.Yeo,WCE,FWD,127,71
2017,9,Absolute Steins,M.Kreuzer,CAR,BEN,101,121
2017,9,Absolute Steins,D.Smith,GWS,BEN,78,0
2017,9,Absolute Steins,A.Hall,GCS,BEN,106,0
2017,9,Absolute Steins,B.Smith,ADE,BEN,60,35
2017,10,Absolute Steins,J.Roughead,HAW,FWD,115,86
2017,10,Absolute Steins,A.Mullett,NTH,DEF,74,62
2017,10,Absolute Steins,T.Goldstein,NTH,RUC,100,89
2017,10,Absolute Steins,M.Murphy,CAR,MID,110,83
2017,10,Absolute Steins,L.Franklin,SYD,FWD,114,109
2017,10,Absolute Steins,D.Hannebery,SYD,MID,105,115
2017,10,Absolute Steins,C.Mills,SYD,DEF,70,59
2017,10,Absolute Steins,J.Selwood,GEE,MID,111,134
2017,10,Absolute Steins,Z.Williams,GWS,DEF,98,109
2017,10,Absolute Steins,J.Kelly,GWS,MID,104,107
2017,10,Absolute Steins,A.Hall,GCS,MID,105,104
2017,10,Absolute Steins,M.Johnson,FRE,DEF,101,64
2017,10,Absolute Steins,M.Walters,FRE,FWD,105,49
2017,10,Absolute Steins,B.Hill,FRE,FWD,91,38
2017,10,Absolute Steins,B.Houli,RIC,DEF,95,127
2017,10,Absolute Steins,J.Steven,STK,MID,88,69
2017,10,Absolute Steins,C.Masten,WCE,MID,80,61
2017,10,Absolute Steins,E.Yeo,WCE,FWD,138,104
2017,10,Absolute Steins,L.Hunter,WBD,BEN,70,67
2017,10,Absolute Steins,J.De Goey,COL,BEN,65,71
2017,10,Absolute Steins,M.Kreuzer,CAR,BEN,123,146
2017,10,Absolute Steins,L.Shuey,WCE,BEN,88,0
2017,11,Absolute Steins,J.Roughead,HAW,FWD,122,89
2017,11,Absolute Steins,L.Shiels,HAW,MID,74,67
2017,11,Absolute Steins,J.De Goey,COL,FWD,64,85
2017,11,Absolute Steins,A.Mullett,NTH,DEF,68,56
2017,11,Absolute Steins,T.Goldstein,NTH,RUC,105,100
2017,11,Absolute Steins,M.Murphy,CAR,MID,110,0
2017,11,Absolute Steins,J.Selwood,GEE,MID,128,151
2017,11,Absolute Steins,Z.Williams,GWS,DEF,103,145
2017,11,Absolute Steins,J.Kelly,GWS,MID,119,176
2017,11,Absolute Steins,A.Hall,GCS,MID,109,109
2017,11,Absolute Steins,M.Johnson,FRE,DEF,97,87
2017,11,Absolute Steins,M.Walters,FRE,FWD,117,81
2017,11,Absolute Steins,B.Hill,FRE,FWD,96,77
2017,11,Absolute Steins,B.Houli,RIC,DEF,108,139
2017,11,Absolute Steins,J.Lever,ADE,DEF,91,81
2017,11,Absolute Steins,L.Shuey,WCE,MID,89,99
2017,11,Absolute Steins,D.Sheed,WCE,MID,89,107
2017,11,Absolute Steins,E.Yeo,WCE,FWD,126,103
2017,11,Absolute Steins,M.Kreuzer,CAR,BEN,123,0
2017,11,Absolute Steins,D.Hannebery,SYD,BEN,105,0
2017,11,Absolute Steins,L.Franklin,SYD,BEN,114,0
2017,11,Absolute Steins,J.Steven,STK,BEN,88,0
2017,12,Absolute Steins,J.Roughead,HAW,FWD,111,74
2017,12,Absolute Steins,L.Shiels,HAW,MID,82,80
2017,12,Absolute Steins,J.De Goey,COL,FWD,68,81
2017,12,Absolute Steins,M.Kreuzer,CAR,RUC,134,132
2017,12,Absolute Steins,M.Murphy,CAR,MID,110,86
2017,12,Absolute Steins,L.Franklin,SYD,FWD,117,95
2017,12,Absolute Steins,D.Hannebery,SYD,MID,105,101
2017,12,Absolute Steins,Z.Williams,GWS,DEF,98,63
2017,12,Absolute Steins,J.Kelly,GWS,MID,117,98
2017,12,Absolute Steins,A.Hall,GCS,MID,114,87
2017,12,Absolute Steins,D.Swallow,GCS,MID,74,90
2017,12,Absolute Steins,K.Kolodjashnij,GCS,DEF,83,71
2017,12,Absolute Steins,M.Johnson,FRE,DEF,90,78
2017,12,Absolute Steins,M.Walters,FRE,FWD,111,95
2017,12,Absolute Steins,B.Hill,FRE,FWD,91,100
2017,12,Absolute Steins,B.Houli,RIC,DEF,108,0
2017,12,Absolute Steins,J.Steven,STK,MID,82,73
2017,12,Absolute Steins,J.Lever,ADE,DEF,95,99
2017,12,Absolute Steins,T.Goldstein,NTH,BEN,105,0
2017,12,Absolute Steins,J.Selwood,GEE,BEN,128,0
2017,12,Absolute Steins,L.Shuey,WCE,BEN,89,0
2017,12,Absolute Steins,E.Yeo,WCE,BEN,126,0
2017,13,Absolute Steins,L.Jong,WBD,FWD,58,19
2017,13,Absolute Steins,M.Murphy,CAR,MID,106,97
2017,13,Absolute Steins,L.Jones,CAR,FWD,65,68
2017,13,Absolute Steins,M.Kreuzer,CAR,RUC,138,144
2017,13,Absolute Steins,D.Hannebery,SYD,MID,96,66
2017,13,Absolute Steins,L.Franklin,SYD,FWD,92,48
2017,13,Absolute Steins,J.Selwood,GEE,MID,123,73
2017,13,Absolute Steins,Z.Williams,GWS,DEF,98,0
2017,13,Absolute Steins,A.Hall,GCS,MID,102,63
2017,13,Absolute Steins,K.Kolodjashnij,GCS,DEF,79,45
2017,13,Absolute Steins,M.Johnson,FRE,DEF,90,0
2017,13,Absolute Steins,M.Walters,FRE,FWD,111,0
2017,13,Absolute Steins,B.Houli,RIC,DEF,114,129
2017,13,Absolute Steins,J.Steven,STK,MID,76,84
2017,13,Absolute Steins,J.Webster,STK,DEF,58,76
2017,13,Absolute Steins,D.Sheed,WCE,MID,104,127
2017,13,Absolute Steins,L.Shuey,WCE,MID,92,114
2017,13,Absolute Steins,E.Yeo,WCE,FWD,124,117
2017,13,Absolute Steins,T.Goldstein,NTH,BEN,108,128
2017,13,Absolute Steins,J.Kelly,GWS,BEN,117,0
2017,13,Absolute Steins,B.Hill,FRE,BEN,91,0
2017,13,Absolute Steins,J.Lever,ADE,BEN,95,0
2017,14,Absolute Steins,M.Kreuzer,CAR,RUC,144,135
2017,14,Absolute Steins,M.Murphy,CAR,MID,99,77
2017,14,Absolute Steins,L.Jones,CAR,FWD,71,82
2017,14,Absolute Steins,D.Hannebery,SYD,MID,89,97
2017,14,Absolute Steins,L.Franklin,SYD,FWD,92,83
2017,14,Absolute Steins,J.Selwood,GEE,MID,107,3
2017,14,Absolute Steins,Z.Williams,GWS,DEF,89,49
2017,14,Absolute Steins,D.Swallow,GCS,MID,72,58
2017,14,Absolute Steins,B.Hill,FRE,FWD,97,130
2017,14,Absolute Steins,M.Walters,FRE,FWD,104,105
2017,14,Absolute Steins,M.Johnson,FRE,DEF,86,81
2017,14,Absolute Steins,B.Houli,RIC,DEF,125,119
2017,14,Absolute Steins,J.Steven,STK,MID,73,94
2017,14,Absolute Steins,B.Smith,ADE,DEF,65,60
2017,14,Absolute Steins,J.Lever,ADE,DEF,91,71
2017,14,Absolute Steins,D.Sheed,WCE,MID,104,100
2017,14,Absolute Steins,L.Shuey,WCE,MID,90,87
2017,14,Absolute Steins,E.Yeo,WCE,FWD,121,94
2017,14,Absolute Steins,J.Roughead,HAW,BEN,100,57
2017,14,Absolute Steins,T.Goldstein,NTH,BEN,105,91
2017,14,Absolute Steins,J.Kelly,GWS,BEN,117,0
2017,14,Absolute Steins,A.Hall,GCS,BEN,102,0
2017,15,Absolute Steins,L.Shiels,HAW,MID,78,64
2017,15,Absolute Steins,T.Langdon,COL,DEF,70,78
2017,15,Absolute Steins,B.Vince,MEL,DEF,87,74
2017,15,Absolute Steins,L.Jones,CAR,FWD,74,117
2017,15,Absolute Steins,M.Murphy,CAR,MID,97,112
2017,15,Absolute Steins,M.Kreuzer,CAR,RUC,138,90
2017,15,Absolute Steins,D.Hannebery,SYD,MID,79,75
2017,15,Absolute Steins,L.Franklin,SYD,FWD,102,122
2017,15,Absolute Steins,N.Haynes,GWS,DEF,88,108
2017,15,Absolute Steins,J.Kelly,GWS,MID,110,108
2017,15,Absolute Steins,M.Johnson,FRE,DEF,87,101
2017,15,Absolute Steins,B.Hill,FRE,FWD,104,88
2017,15,Absolute Steins,M.Walters,FRE,FWD,110,172
2017,15,Absolute Steins,J.Steven,STK,MID,70,77
2017,15,Absolute Steins,J.Lever,ADE,DEF,94,80
2017,15,Absolute Steins,D.Sheed,WCE,MID,104,85
2017,15,Absolute Steins,L.Shuey,WCE,MID,88,85
2017,15,Absolute Steins,E.Yeo,WCE,FWD,128,99
2017,15,Absolute Steins,T.Goldstein,NTH,BEN,98,100
2017,15,Absolute Steins,J.Selwood,GEE,BEN,107,0
2017,15,Absolute Steins,Z.Williams,GWS,BEN,89,0
2017,15,Absolute Steins,B.Houli,RIC,BEN,125,0
