"feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round.x","projected_points","points","user_team_id","team.x","coach.x","picked","type","position.x","median_score","round.y","pick","order_id","coach.y","player_name","team.y","position.y","position_drafted","time_drafted","DEF","MID","RUC","FWD","score"
1008541,469,"Kysaiah","Pickett","MEL","FWD",,7,,97,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","FWD",85,,,,,,,,,,,,,-0.351,-0.351
1004034,215,"Brandon","Zerk-Thatcher","ESS","DEF",,7,,,,,,,,,47,,,,,,,,,,-5.288,,,,-5.288
1002347,75,"Jack","Payne","BRL","DEF",,7,,,,,,,,,51,,,,,,,,,,-4.856,,,,-4.856
1004356,731,"Brayden","Ainsworth","WCE","FWD","MID",7,,,,,,,,,13,,,,,,,,,,,-7.544,,-6.886,-6.886
294013,285,"Sean","Lemmens","GCS","FWD",,7,,62,,,,,,,62,,,,,,,,,,,,,-2.438,-2.438
295942,291,"Jordan","Murdoch","GCS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
294168,45,"Marcus","Adams","BRL","DEF",,7,,69,,,,,,,69,,,,,,,,,,-2.912,,,,-2.912
991976,703,"Will","Hayes","WBD","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
280038,634,"Shaun","McKernan","STK","FWD",,7,,,,,,,,,46,,,,,,,,,,,,,-3.89,-3.89
1004894,482,"Aiden","Bonar","NTH","DEF",,7,,19,,,,,,,65,,,,,,,,,,-3.344,,,,-3.344
295156,648,"Kaiden","Brand","SYD","DEF",,7,,,,,,,,,65,,,,,,,,,,-3.344,,,,-3.344
1005084,517,"Will","Walker","NTH","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
294472,261,"Rory","Atkins","GCS","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
291784,514,"Dom","Tyson","NTH","MID",,7,,,,,,,,,35,,,,,,,,,,,-5.719,,,-5.719
291891,305,"Jacob","Townsend","GCS","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1001043,408,"Oliver","Hanrahan","HAW","FWD",,7,,47,,,,,,,41,,,,,,,,,,,,,-4.344,-4.344
1006203,17,"Chayce","Jones","ADE","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
298409,242,"Alex","Pearce","FRE","DEF",,7,,,,,,,,,11,,,,,,,,,,-9.176,,,,-9.176
1006100,52,"Thomas","Berry","BRL","FWD",,7,,,,,,,,,30,,,,,,,,,,,,,-5.343,-5.343
1008282,755,"Xavier","O'Neill","WCE","FWD","MID",7,,,,,,,,,45.5,,,,,,,,,,,-4.847,,-3.936,-3.936
997501,701,"Ryan","Gardner","WBD","DEF",,7,,,,,,,,,62.5,,,,,,,,,,-3.614,,,,-3.614
290199,782,"Majak","Daw","MEL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
291964,282,"Jack","Hombsch","GCS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
280959,765,"Nathan","Vardy","WCE","RUC",,7,,54,,,,,,,34,,,,,,,,,,,,-4.759,,-4.759
1008893,468,"Harrison","Petty","MEL","DEF","FWD",7,,,,,,,,,60,,,,,,,,,,-3.884,,,-2.62,-2.62
1006135,381,"Xavier","O'Halloran","GWS","MID",,7,,76,,,,,,,57,,,,,,,,,,,-3.893,,,-3.893
291797,358,"Matt","Buntine","GWS","DEF","FWD",7,,20,,,,,,,39.5,,,,,,,,,,-6.098,,,-4.48,-4.48
1004286,751,"Zac","Langdon","WCE","FWD",,7,,66,,,,,,,35,,,,,,,,,,,,,-4.889,-4.889
1009708,357,"Jack","Buckley","GWS","DEF","MID",7,,94,,,,,,,72,,,,,,,,,,-2.588,-2.648,,,-2.588
295340,772,"Mason","Wood","STK","FWD",,7,,,,,,,,,45,,,,,,,,,,,,,-3.981,-3.981
298265,633,"Daniel","McKenzie","STK","DEF",,7,,,,,,,,,52,,,,,,,,,,-4.748,,,,-4.748
295599,173,"Patrick","Ambrose","ESS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
992752,82,"Archie","Smith","BRL","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1006550,756,"Jack","Petruccelle","WCE","FWD",,7,,44,,,,,,,45,,,,,,,,,,,,,-3.981,-3.981
280722,301,"Zac","Smith","GCS","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1008083,375,"Connor","Idun","GWS","DEF",,7,,76,,,,,,,73,,,,,,,,,,-2.48,,,,-2.48
993841,717,"Josh","Schache","WBD","FWD",,7,,45,,,,,,,45,,,,,,,,,,,,,-3.981,-3.981
1008185,25,"Ned","McHenry","ADE","FWD",,7,,46,,,,,,,46,,,,,,,,,,,,,-3.89,-3.89
1003546,473,"Joel","Smith","MEL","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1008159,13,"Will","Hamill","ADE","DEF",,7,,,,,,,,,48.5,,,,,,,,,,-5.126,,,,-5.126
1000068,266,"Chris","Burgess","GCS","DEF",,7,,51,,,,,,,54,,,,,,,,,,-4.532,,,,-4.532
1009301,722,"Jamarra","Ugle-Hagan","WBD","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
290889,398,"Keegan","Brooksby","HAW","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
1009383,167,"Trey","Ruscoe","COL","FWD",,7,,,,,,,,,22,,,,,,,,,,,,,-6.069,-6.069
1008384,42,"Riley","Thilthorpe","ADE","RUC","FWD",7,,55,20240,"MakingTheirMarcus","James",TRUE,"scoring","FWD",73,,,,,,,,,,,,-2.417,-1.44,-1.44
1004909,519,"Lachie","Young","NTH","DEF","MID",7,,49,,,,,,,66,,,,,,,,,,-3.236,-3.146,,,-3.146
992015,501,"Connor","Menadue","NTH","DEF",,7,,32,,,,,,,62,,,,,,,,,,-3.668,,,,-3.668
1007238,389,"Jake","Stein","GWS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1000887,417,"Mitch","Lewis","HAW","FWD",,7,,29,,,,,,,79,,,,,,,,,,,,,-0.895,-0.895
1009201,24,"Fischer","Mcasey","ADE","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
1012829,503,"Will","Phillips","NTH","MID",,7,,53,,,,,,,41,,,,,,,,,,,-5.221,,,-5.221
997316,729,"Lewis","Young","WBD","DEF",,7,,,,,,,,,69,,,,,,,,,,-2.912,,,,-2.912
1009421,418,"Finn","Maginness","HAW","MID",,7,,47,,,,,,,33,,,,,,,,,,,-5.885,,,-5.885
1008091,645,"Joel","Amartey","SYD","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
296070,692,"Ben","Cavarra","WBD","FWD",,7,,,,,,,,,7,,,,,,,,,,,,,-7.43,-7.43
1013230,668,"Logan","McDonald","SYD","FWD",,7,,,,,,,,,69,,,,,,,,,,,,,-1.803,-1.803
1007124,425,"Conor","Nash","HAW","FWD",,7,,,,,,,,,18,,,,,,,,,,,,,-6.432,-6.432
1011771,502,"Flynn","Perez","NTH","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1006114,768,"Bailey J.","Williams","WCE","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
1009260,275,"Sam","Flanders","GCS","FWD",,7,,49,,,,,,,49,,,,,,,,,,,,,-3.618,-3.618
298417,7,"Ben","Davis","ADE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1011992,691,"Louis","Butler","WBD","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
998321,538,"Joel","Garner","PTA","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1013133,649,"Braeden","Campbell","SYD","MID","FWD",7,,,,,,,,,45,,,,,,,,,,,-4.889,,-3.981,-3.981
998218,580,"Ryan","Garthwaite","RIC","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1008312,126,"Liam","Stocker","CAR","DEF",,7,,56,,,,,,,42.5,,,,,,,,,,-5.774,,,,-5.774
281280,454,"Neville","Jetta","MEL","DEF",,7,,,,,,,,,42,,,,,,,,,,-5.828,,,,-5.828
1013093,405,"Denver","Grainger-Barras","HAW","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1005988,234,"Liam","Henry","FRE","FWD",,7,,,,,,,,,28.5,,,,,,,,,,,,,-5.479,-5.479
999715,273,"Jy","Farrar","GCS","FWD",,7,,43,,,,,,,59,,,,,,,,,,,,,-2.71,-2.71
998791,748,"Jamaine","Jones","WCE","FWD",,7,,119,,,,,,,46,,,,,,,,,,,,,-3.89,-3.89
260246,540,"Tyson","Goldsack","PTA","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1002259,115,"Lochie","O'Brien","CAR","MID",,7,,,,,,,,,50,,,,,,,,,,,-4.474,,,-4.474
1004870,323,"Zach","Guthrie","GEE","DEF","MID",7,,37,,,,,,,46,,,,,,,,,,-5.396,-4.806,,,-4.806
1002231,590,"Patrick","Naish","RIC","MID",,7,,5,,,,,,,5,,,,,,,,,,,-8.208,,,-8.208
1012862,280,"Elijah","Hollands","GCS","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
998414,766,"Daniel","Venables","WCE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1003520,627,"Darragh","Joyce","STK","DEF",,7,,40,,,,,,,37.5,,,,,,,,,,-6.314,,,,-6.314
1004995,4,"Jordon","Butts","ADE","DEF",,7,,88,,,,,,,58,,,,,,,,,,-4.1,,,,-4.1
1009385,79,"Deven","Robertson","BRL","MID","FWD",7,,69,,,,,,,76,,,,,,,,,,,-2.316,,-1.167,-1.167
1015827,179,"Nikolas","Cox","ESS","DEF","FWD",7,,49,,,,,,,49,,,,,,,,,,-5.072,,,-3.618,-3.618
999321,230,"Michael","Frederick","FRE","FWD",,7,,47,,,,,,,55.5,,,,,,,,,,,,,-3.028,-3.028
1008288,483,"Atu","Bosenavulagi","NTH","FWD",,7,,59,,,,,,,62,,,,,,,,,,,,,-2.438,-2.438
1011803,725,"Cody","Weightman","WBD","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1015873,203,"Archie","Perkins","ESS","MID","FWD",7,,94,,,,,,,50,,,,,,,,,,,-4.474,,-3.527,-3.527
1011929,119,"Sam","Philp","CAR","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1012817,206,"Zach","Reid","ESS","DEF",,7,,,,,,,,,53,,,,,,,,,,-4.64,,,,-4.64
1004949,665,"Matthew","Ling","SYD","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1012218,32,"Luke","Pedlar","ADE","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1009223,176,"Ned","Cahill","ESS","FWD",,7,,,,,,,,,26,,,,,,,,,,,,,-5.706,-5.706
1005330,446,"Kade","Chandler","MEL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1000061,573,"Callum","Coleman-Jones","RIC","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
1013974,148,"Mark","Keane","COL","DEF",,7,,59,,,,,,,53.5,,,,,,,,,,-4.586,,,,-4.586
1012805,356,"Tanner","Bruhn","GWS","MID",,7,,,,,,,,,32,,,,,,,,,,,-5.968,,,-5.968
281052,745,"Mark","Hutchings","WCE","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
290246,484,"Tom","Campbell","NTH","RUC","FWD",7,,73,,,,,,,45.5,,,,,,,,,,,,-4.068,-3.936,-3.936
1005793,735,"Jarrod","Cameron","WCE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1011659,505,"Tom","Powell","NTH","MID",,7,,97,,,,,,,75,,,,,,,,,,,-2.399,,,-2.399
1013224,223,"Heath","Chapman","FRE","DEF",,7,,28,,,,,,,48,,,,,,,,,,-5.18,,,,-5.18
1008752,40,"Kieran","Strachan","ADE","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
1002351,50,"Connor","Ballenden","BRL","FWD",,7,,,,,,,,,16,,,,,,,,,,,,,-6.613,-6.613
1009226,578,"Thomson","Dow","RIC","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1008537,423,"Josh","Morris","HAW","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1015862,390,"Conor","Stone","GWS","FWD",,7,,,,,,,,,34,,,,,,,,,,,,,-4.98,-4.98
1012014,686,"Chad","Warner","SYD","FWD",,7,,61,22859,"Ariana Grundy","Lester",TRUE,"scoring","FWD",73,,,,,,,,,,,,,-1.44,-1.44
1009380,300,"Jeremy","Sharp","GCS","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1011583,546,"Lachlan","Jones","PTA","DEF",,7,,,,,,,,,65,,,,,,,,,,-3.344,,,,-3.344
1008940,329,"Ben","Jarvis","GEE","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
1008139,440,"Toby","Bedford","MEL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1008285,149,"Will","Kelly","COL","FWD",,7,,,,,,,,,26,,,,,,,,,,,,,-5.706,-5.706
296984,374,"Tom","Hutchesson","GWS","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1012860,145,"Oliver","Henry","COL","FWD",,7,,,,,,,,,9,,,,,,,,,,,,,-7.249,-7.249
1015777,352,"Ryan","Angwin","GWS","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1013532,60,"Tom","Fullarton","BRL","RUC","FWD",7,,,,,,,,,39,,,,,,,,,,,,-4.458,-4.526,-4.458
1005599,742,"Luke","Foley","WCE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1012828,151,"Finlay","Macrae","COL","MID","FWD",7,,23,,,,,,,37,,,,,,,,,,,-5.553,,-4.707,-4.707
1018075,12,"Lachlan","Gollant","ADE","DEF","MID",7,,,,,,,,,0,,,,,,,,,,-10.364,-8.623,,,-8.623
1011254,31,"Ronin","O'Connor","ADE","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1011981,44,"Josh","Worrell","ADE","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
298336,55,"Nakia","Cockatoo","BRL","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1006150,63,"Tom","Joyce","BRL","FWD","MID",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1013978,66,"James","Madden","BRL","DEF","FWD",7,,47,,,,,,,47,,,,,,,,,,-5.288,,,-3.8,-3.8
1006085,70,"Connor","McFadyen","BRL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1009386,76,"Jaxon","Prior","BRL","DEF",,7,,62,,,,,,,56,,,,,,,,,,-4.316,,,,-4.316
1009242,83,"Brock","Smith","BRL","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1006033,84,"Ely","Smith","BRL","FWD","MID",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1002938,104,"Josh","Honey","CAR","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1009241,106,"Brodie","Kemp","CAR","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1013973,116,"Matthew","Owies","CAR","FWD",,7,,67,,,,,,,67,,,,,,,,,,,,,-1.984,-1.984
1002942,122,"Sam","Ramsay","CAR","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1009186,132,"Trent","Bianco","COL","DEF","MID",7,,,,,,,,,0,,,,,,,,,,-10.364,-8.623,,,-8.623
1000960,150,"Max","Lynch","COL","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
1005107,160,"Nathan","Murphy","COL","DEF",,7,,55,,,,,,,51,,,,,,,,,,-4.856,,,,-4.856
1015793,165,"Jay","Rantall","COL","MID",,7,,,,,,,,,25,,,,,,,,,,,-6.549,,,-6.549
1013975,171,"Anton","Tohill","COL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
993797,172,"Tom","Wilson","COL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1011954,175,"Nick","Bryan","ESS","RUC",,7,,51,,,,,,,51,,,,,,,,,,,,-3.738,,-3.738
1020224,189,"Tom","Hird","ESS","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1006506,192,"Lachlan","Johnson","ESS","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1011755,193,"Harrison","Jones","ESS","FWD",,7,,79,,,,,,,41,,,,,,,,,,,,,-4.344,-4.344
1018969,196,"Cian","McBride","ESS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1019156,199,"Ross","McQuillan","ESS","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
1002354,232,"Stefan","Giro","FRE","MID",,7,,,,,,,,,63,,,,,,,,,,,-3.395,,,-3.395
1000980,239,"Lloyd","Meek","FRE","RUC",,7,,,,,,,,,56,,,,,,,,,,,,-3.438,,-3.438
1009381,249,"Leno","Thomas","FRE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1004850,252,"Luke","Valente","FRE","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1009334,268,"Matt","Conroy","GCS","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1000044,289,"Jez","McLennan","GCS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1016116,292,"Patrick","Murtagh","GCS","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1005986,297,"Malcolm","Rosas","GCS","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
281075,303,"Rory","Thompson","GCS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1019157,304,"Luke","Towey","GCS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1006101,311,"Oscar","Brownless","GEE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1009229,318,"Sam","De Koning","GEE","DEF",,7,,,,,,,,,27,,,,,,,,,,-7.448,,,,-7.448
1017255,320,"Francis","Evans","GEE","FWD",,7,,,,,,,,,27.5,,,,,,,,,,,,,-5.57,-5.57
997254,332,"Nathan","Kreuger","GEE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1013977,338,"Stefan","Okunbor","GEE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1004948,346,"Cooper","Stephens","GEE","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1008603,349,"Cameron","Taheny","GEE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1008436,354,"Kieren","Briggs","GWS","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
1014038,355,"Callum M.","Brown","GWS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
993902,366,"Matt","Flynn","GWS","RUC",,7,,,,,,,,,83.5,,,,,,,,,,,,-1.786,,-1.786
1002296,387,"Nick","Shipley","GWS","MID",,7,,,,,,,,,34,,,,,,,,,,,-5.802,,,-5.802
998225,388,"Zach","Sproule","GWS","FWD",,7,,,,,,,,,33,,,,,,,,,,,,,-5.07,-5.07
1005150,414,"Emerson","Jeka","HAW","FWD",,7,,26,,,,,,,26,,,,,,,,,,,,,-5.706,-5.706
1006030,416,"Jacob","Koschitzke","HAW","DEF",,7,,66,,,,,,,57.5,,,,,,,,,,-4.154,,,,-4.154
1011873,429,"Harry","Pepper","HAW","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1001024,431,"Ned","Reeves","HAW","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1014081,442,"Austin","Bradtke","MEL","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1013409,456,"James","Jordon","MEL","MID",,7,,91,,,,,,,78,,,,,,,,,,,-2.15,,,-2.15
1004695,465,"Aaron","Nietschke","MEL","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1015781,485,"Charlie","Comben","NTH","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
1006653,499,"Matt","McGuinness","NTH","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1009191,524,"Miles","Bergman","PTA","FWD",,7,,76,,,,,,,58,,,,,,,,,,,,,-2.801,-2.801
1008531,527,"Trent","Burgoyne","PTA","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
999320,537,"Martin","Frederick","PTA","DEF",,7,,74,,,,,,,81,,,,,,,,,,-1.616,,,,-1.616
1002248,543,"Sam","Hayes","PTA","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1005326,554,"Jackson","Mead","PTA","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1009389,556,"Jake","Pasini","PTA","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1009195,561,"Dylan","Williams","PTA","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1008297,575,"Riley","Collier-Dawkins","RIC","MID",,7,,76,,,,,,,76,,,,,,,,,,,-2.316,,,-2.316
1009308,577,"Noah","Cumberland","RIC","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1009313,587,"Will","Martyn","RIC","MID",,7,,,,,,,,,27,,,,,,,,,,,-6.383,,,-6.383
1002403,589,"Ben","Miller","RIC","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1006193,592,"Bigoa","Nyuon","RIC","DEF","RUC",7,,,,,,,,,0,,,,,,,,,,-10.364,,-6.8,,-6.8
1011985,595,"Hugo","Ralphsmith","RIC","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1013976,605,"Sam","Alabakis","STK","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1011994,609,"Ryan","Byrnes","STK","MID",,7,,52,,,,,,,52,,,,,,,,,,,-4.308,,,-4.308
1002266,613,"Oscar","Clavarino","STK","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1009228,615,"Leo","Connolly","STK","DEF","MID",7,,,,,,,,,0,,,,,,,,,,-10.364,-8.623,,,-8.623
1004113,657,"Will","Gould","SYD","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1019158,674,"Barry","O'Connor","SYD","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
1006533,700,"Riley","Garcia","WBD","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
998782,708,"Buku","Khamis","WBD","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
992330,720,"Jordon","Sweet","WBD","RUC",,7,,,,,,,,,73,,,,,,,,,,,,-2.417,,-2.417
1011437,740,"Harry","Edwards","WCE","DEF",,7,,61,,,,,,,61,,,,,,,,,,-3.776,,,,-3.776
1011243,746,"Callum","Jamieson","WCE","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1011464,747,"Ben","Johnson","WCE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1015889,328,"Max","Holmes","GEE","MID","FWD",7,,,,,,,,,53,,,,,,,,,,,-4.225,,-3.255,-3.255
1012807,1,"Sam","Berry","ADE","MID",,7,,43,,,,,,,54.5,,,,,,,,,,,-4.1,,,-4.1
1018335,5,"Brayden","Cook","ADE","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
999316,33,"James","Rowe","ADE","FWD",,7,,36,,,,,,,40,,,,,,,,,,,,,-4.435,-4.435
1013256,56,"Blake","Coleman","BRL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1007099,81,"Harry","Sharp","BRL","DEF","MID",7,,,,,,,,,35.5,,,,,,,,,,-6.53,-5.677,,,-5.677
1016189,85,"Henry","Smith","BRL","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
1013233,90,"Jack","Carroll","CAR","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1008510,100,"Corey","Durdin","CAR","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1004757,155,"Beau","McCreery","COL","FWD",,7,,57,,,,,,,56.5,,,,,,,,,,,,,-2.937,-2.937
1013278,156,"Reef","McInnes","COL","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1012842,157,"Liam","McMahon","COL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1011589,163,"Caleb","Poulter","COL","MID","FWD",7,,52,,,,,,,52,,,,,,,,,,,-4.308,,-3.346,-3.346
1012837,174,"Cody","Brand","ESS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1015712,182,"Joshua","Eyre","ESS","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
1013220,241,"Nathan","O'Driscoll","FRE","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1009410,253,"Brandon","Walker","FRE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1009401,256,"Joel","Western","FRE","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1016433,336,"Shannon","Neale","GEE","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
1007101,347,"Nick","Stevens","GEE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1012863,365,"Cameron","Fleeton","GWS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1004530,394,"Jacob","Wehr","GWS","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1013511,397,"Tyler","Brockman","HAW","MID","FWD",7,,,,,,,,,36.5,,,,,,,,,,,-5.594,,-4.753,-4.753
1012830,403,"Connor","Downie","HAW","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1018016,420,"Seamus","Mitchell","HAW","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1012825,441,"Jake","Bowey","MEL","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1012826,458,"Bailey","Laurie","MEL","DEF","FWD",7,,,,,,,,,0,,,,,,,,,,-10.364,,,-8.066,-8.066
